roll,pitch,yaw
0.018170001,0.01961,0.76979
0.0176,0.0187,0.76962
0.01675,0.019450001,0.76943
0.01819,0.02074,0.76943
0.01695,0.01921,0.76936
0.01794,0.020459998,0.76933
0.01764,0.02019,0.76919
0.01627,0.019639999,0.76940995
0.01579,0.02018,0.76928
0.015520001,0.01868,0.76906
0.01516,0.0197,0.76907
0.01458,0.018870002,0.76890004
0.01477,0.019469999,0.76871
0.01639,0.020620001,0.7687
0.01578,0.019229999,0.7686
0.01568,0.02049,0.7684
0.01723,0.019860001,0.76819
0.01605,0.01917,0.76801
0.01683,0.020469999,0.76786
0.01784,0.018930001,0.76765
0.016719999,0.019049998,0.76751
0.01669,0.01829,0.76753
0.01675,0.016549999,0.76745003
0.01692,0.018229999,0.76719
0.016530002,0.01731,0.76712
0.01737,0.01564,0.76696
0.01733,0.017059999,0.76657003
0.01608,0.01686,0.76638
0.01763,0.01579,0.76624
0.01703,0.015430001,0.76584995
0.01621,0.01609,0.76592
0.017239999,0.0168,0.76598
0.01679,0.01601,0.7657
0.01587,0.01594,0.76576
0.01679,0.01737,0.76561
0.01606,0.01585,0.76514
0.01536,0.01477,0.76503
0.01632,0.01669,0.76474
0.01512,0.0152,0.76439
0.016709998,0.01405,0.76444
0.01654,0.015770001,0.76448
0.01512,0.01458,0.7644
0.01738,0.01442,0.76453996
0.01576,0.014909999,0.76444
0.01538,0.01508,0.76415
0.01626,0.01396,0.76387
0.015140001,0.014140001,0.76372
0.01459,0.01497,0.76324
0.01519,0.01377,0.76302004
0.01603,0.014520001,0.76304
0.0154099995,0.015140001,0.76294
0.01539,0.01339,0.76288
0.01622,0.01421,0.76295
0.01546,0.01485,0.76283
0.01478,0.01317,0.76255
0.01654,0.01395,0.76226
0.01593,0.0145,0.76206
0.01467,0.01275,0.76171994
0.01664,0.01349,0.76145
0.015310001,0.01416,0.76140004
0.014529999,0.01259,0.76126003
0.015899999,0.01407,0.76102
0.0146,0.01405,0.76107
0.013979999,0.012800001,0.76121
0.013739999,0.01325,0.76115
0.01266,0.01317,0.76115996
0.012279999,0.01234,0.76112
0.011390001,0.0122299995,0.7611
0.01134,0.013850001,0.761
0.01093,0.0134,0.76133
0.00991,0.01184,0.76098996
0.0099,0.011229999,0.7612
0.01047,0.01234,0.7612
0.00913,0.0115,0.7609
0.00979,0.01055,0.7607
0.01001,0.01186,0.76064
0.00882,0.01165,0.7604
0.0102200005,0.01029,0.76021004
0.00958,0.0113,0.76007
0.00849,0.011279999,0.75990003
0.01016,0.010430001,0.75981
0.01113,0.01188,0.75988
0.01026,0.011899999,0.75975
0.01136,0.0101499995,0.75971
0.01238,0.010020001,0.75953
0.0114899995,0.010430001,0.75925
0.012689999,0.00899,0.75916
0.01339,0.00798,0.75891995
0.01266,0.00821,0.75867
0.01238,0.00736,0.75856
0.01338,0.00683,0.7584
0.01332,0.00777,0.75823
0.012560001,0.0067800004,0.75814
0.01383,0.0072199996,0.75798
0.0135200005,0.0081400005,0.75782
0.0127,0.00664,0.75791997
0.01343,0.00785,0.75776
0.01258,0.0072399997,0.75747997
0.01221,0.00538,0.75753003
0.01311,0.00721,0.75721
0.012159999,0.0062100003,0.75693
0.01157,0.00502,0.75708
0.01188,0.0073,0.75675
0.00548,0.00215,0.75628996
0.00611,0.00375,0.75627
0.00515,0.00295,0.75604
0.00514,0.0017799999,0.75582004
0.0058000004,0.00321,0.75579
0.00484,0.00229,0.7556
0.00469,9.7000005E-4,0.75529
0.00537,0.0028499998,0.75512
0.00455,0.0019,0.75497997
0.0045,-3.1E-4,0.75471
0.00492,0.00208,0.75446004
0.0044299997,0.0026099999,0.75453997
0.00452,4.2E-4,0.75438
0.0036199999,0.00136,0.75411
0.00422,0.0022200001,0.75415003
0.0041900002,5.2999996E-4,0.75413
0.0035,-4.4E-4,0.75372
0.00428,0.00116,0.75364
0.00581,0.00184,0.75354
0.00479,2.1E-4,0.75313
0.00567,0.00215,0.753
0.00737,0.0013,0.7532
0.00605,-1.8E-4,0.75293
0.0071799997,0.0018099999,0.75287
0.008149999,0.00266,0.75282
0.0068,0.00122,0.75262
0.00756,4.6E-4,0.7525
0.0082600005,0.00174,0.75232
0.00697,0.00136,0.75206
0.0075100004,-3.0E-5,0.75178003
0.00804,0.00109,0.7515
0.00683,0.00177,0.75124
0.00782,1.3E-4,0.75108004
0.00765,0.0013,0.75087
0.00684,0.0028900001,0.75077003
0.00801,6.1E-4,0.7508
0.00729,0.00165,0.75067997
0.00691,0.0033699998,0.75053996
0.00808,0.0014099999,0.75040996
0.00711,0.00248,0.75007004
0.00656,0.00249,0.74989
0.00841,0.00215,0.74973
0.00715,0.00202,0.74953
0.0075100004,0.0032000002,0.74987
0.00657,0.00373,0.74977005
0.00605,0.00278,0.74962
0.0067,0.00377,0.74969
0.0054699997,0.0046599996,0.74952
0.00514,0.00323,0.74917
0.00468,0.00423,0.74921
0.0060300003,0.0051599997,0.74912
0.00489,0.0042600003,0.74883
0.00422,0.0040700003,0.74888
0.00507,0.0054200003,0.74911
0.0046300003,0.0060300003,0.749
0.0042399997,0.00572,0.74894
0.00427,0.00638,0.749
0.00387,0.00702,0.7492
0.00371,0.0063400003,0.74895
0.00452,0.00705,0.7489
0.00473,0.00842,0.74865
0.00467,0.00714,0.74837
0.00539,0.0076,0.74829
0.00411,0.008090001,0.74814004
0.00467,0.00612,0.74806
0.00531,0.00764,0.7479
0.00416,0.00765,0.7478
0.0050999997,0.00534,0.74771005
0.00562,0.0072,0.74741995
0.00469,0.00731,0.74719
0.00616,0.0060300003,0.74705
0.00665,0.00524,0.74693
0.00552,0.0049,0.7467
0.0073,0.00525,0.74662
0.0073200003,0.00486,0.74677
0.0061399997,0.0046599996,0.74683005
0.00669,0.00584,0.7468
0.00696,0.00442,0.7467
0.0065,0.00512,0.74666
0.00708,0.0062100003,0.74687
0.00698,0.00465,0.74652004
0.00711,0.00606,0.74635
0.00686,0.00527,0.7462
0.00602,0.0050100004,0.74602
0.00698,0.00648,0.74604
0.00665,0.00498,0.74614
0.0061,0.00566,0.74596
0.00689,0.00778,0.74579
0.00626,0.00606,0.74584997
0.0053499998,0.00602,0.74590003
0.00486,0.00612,0.74563
0.0056100003,0.00663,0.74577004
0.0062399996,0.0080200005,0.74553996
0.0059,0.00695,0.74528
0.00627,0.00741,0.74533004
0.00683,0.00895,0.74520004
0.00637,0.00783,0.74504
0.00677,0.00877,0.74499
0.0069899997,0.0102200005,0.74477
0.00666,0.00878,0.74457
0.00787,0.00887,0.74457
0.00764,0.0103,0.74433
0.00744,0.00884,0.7442
0.0094,0.008060001,0.7443
0.00842,0.00851,0.74399
0.00933,0.00717,0.74381
0.01118,0.00761,0.74373996
0.00996,0.00761,0.74340004
0.01102,0.00704,0.74325
0.01313,0.0063400003,0.74326
0.01194,0.00625,0.74311
0.01341,0.006,0.74293
0.01304,0.0054699997,0.74302
0.012060001,0.0062399996,0.74303997
0.01213,0.00503,0.74292
0.01176,0.00392,0.74275
0.012279999,0.00454,0.74266
0.01167,0.0040100003,0.74246
0.0118,0.0026099999,0.74215
0.01195,0.00351,0.74201
0.01098,0.0035899999,0.74192
0.012479999,0.00229,0.7417
0.01217,0.00297,0.74154997
0.01098,0.00291,0.74146
0.01281,0.0016900001,0.74131
0.01193,0.00267,0.74099
0.01103,0.00276,0.74087
0.0130900005,0.00179,0.74072
0.012010001,0.00276,0.74051
0.01108,0.00303,0.74045
0.013060001,0.0021,0.74037
0.01204,0.00316,0.74022996
0.01117,0.0031700002,0.74021
0.01304,0.00274,0.74012
0.01262,0.00423,0.73988
0.01194,0.00385,0.73978996
0.01324,0.00292,0.73959005
0.01224,0.00318,0.73943
0.01179,0.0027100001,0.73946005
0.01172,0.0036099998,0.73921996
0.01182,0.00487,0.73907
0.01166,0.00324,0.73917997
0.01162,0.00416,0.73895
0.01095,0.00455,0.73868
0.01132,0.00293,0.73876
0.01107,0.00405,0.73852
0.01065,0.00347,0.7382
0.012069999,0.00277,0.73833
0.011729999,0.00367,0.73812
0.01107,0.00263,0.73782
0.011779999,0.00345,0.73771
0.011399999,0.00408,0.73764
0.010600001,0.00294,0.73751
0.01208,0.00385,0.73737
0.01197,0.00414,0.73719
0.011279999,0.00286,0.73715
0.0129700005,0.00197,0.73684996
0.012069999,0.00171,0.73665005
0.01294,0.00197,0.73666996
0.014909999,0.0028499998,0.73657
0.01361,0.0030399999,0.73642
0.01479,0.00177,0.7364
0.01521,0.0030699999,0.73622996
0.01377,0.00245,0.73594
0.01458,0.00179,0.736
0.015140001,0.00316,0.73567
0.01431,0.00196,0.73547
0.014149999,6.9E-4,0.73522997
0.014640001,0.00201,0.735
0.01403,0.00277,0.73499
0.014,0.00114,0.7348
0.013350001,0.00189,0.73454
0.01387,0.0031400002,0.73468
0.014529999,0.0040700003,0.73456
0.0137600005,0.0038800002,0.73421
0.01377,0.00245,0.73423
0.015020001,0.00309,0.73398
0.01393,0.0036099998,0.73362
0.01416,0.0021199998,0.73361
0.015319999,0.00322,0.73332
0.014239999,0.00279,0.73293
0.01485,0.00113,0.73298997
0.01593,0.00232,0.73273
0.0149300005,0.00215,0.73248
0.01433,6.3E-4,0.73248
0.015439999,0.0018,0.73233
0.014760001,0.0021900001,0.73228997
0.01383,0.0016900001,0.73208004
0.01525,9.4E-4,0.73184997
0.01707,0.00138,0.7316
0.01596,0.0014500001,0.73122996
0.01731,8.0E-5,0.73111
0.01873,-5.2E-4,0.73094
0.017290002,-5.4000004E-4,0.73069
0.01881,2.1E-4,0.73074
0.01938,0.00123,0.73102003
0.0181,3.3E-4,0.73078
0.020100001,9.2E-4,0.73072
0.02099,0.00245,0.73054
0.01967,0.00176,0.73019
0.021440001,0.0017,0.72999
0.02311,0.00249,0.72976
0.02186,0.00257,0.72946995
0.02136,0.00277,0.72924
0.02249,0.00323,0.72915995
0.022149999,0.00223,0.72901
0.021569999,0.00286,0.72879
0.02341,0.0028900001,0.72878003
0.02308,0.00192,0.72862
0.02211,0.00292,0.72822
0.024020001,0.00294,0.7283
0.024290001,0.00125,0.72814
0.02304,0.00221,0.72784
0.0241,0.00342,0.7279
0.0244,0.0015700001,0.72775
0.02286,0.00144,0.72743
0.024139998,0.00298,0.7273
0.02493,0.00394,0.72716
0.023969999,0.00287,0.72689
0.023149999,0.0035,0.72663003
0.0242,0.00416,0.72641
0.02365,0.0030699999,0.72622997
0.02273,0.00274,0.72578996
0.02374,0.00318,0.7256
0.02347,0.00218,0.72560996
0.022149999,0.00299,0.72536
0.02226,0.0036099998,0.72532
0.02194,0.00176,0.72529
0.02059,0.0015,0.72494
0.02067,0.00297,0.72495
0.02108,0.0022,0.72512
0.0197,0.0012899999,0.72463
0.02009,0.00316,0.72455
0.02186,0.00416,0.72427005
0.02087,0.00311,0.72394
0.01992,0.00231,0.72381
0.02099,0.00333,0.72352004
0.02096,0.00492,0.72338
0.02056,0.0035899999,0.72315997
0.019459998,0.0017,0.72293
0.020569999,0.00297,0.72286
0.01973,0.0043,0.72257
0.01892,0.00257,0.7224
0.02076,0.00166,0.72226
0.02101,0.0040700003,0.72187
0.0199,0.00441,0.72179997
0.02014,0.0021,0.72162
0.02133,8.0000004E-4,0.72142
0.020709999,0.00257,0.7215
0.02054,0.00377,0.72111
0.020620001,0.00207,0.72097
0.01992,2.9E-4,0.72087
0.02013,0.0015,0.72041
0.02094,0.0035599999,0.72025
0.02032,0.00292,0.71997
0.02008,9.8E-4,0.71953005
0.0208,0.00185,0.71955
0.020399999,0.00327,0.71918
0.01985,0.00246,0.71905
0.01989,0.0010599999,0.71913
0.01901,-1.8999999E-4,0.71893
0.01952,0.00142,0.71891
0.01972,0.00263,0.71876
0.01954,9.0E-4,0.71857
0.01792,5.2999996E-4,0.71843
0.019639999,7.9E-4,0.71818
0.02106,0.0020299999,0.718
0.02011,0.0026,0.71752
0.02025,9.3E-4,0.71727
0.02147,0.00163,0.71707
0.021030001,0.00299,0.71668
0.021780001,0.00123,0.71664
0.02093,-1.4E-4,0.71651
0.02116,0.00144,0.71642
0.02251,0.00247,0.71643
0.021629998,0.0018099999,0.71614003
0.02289,0.00187,0.71602005
0.022090001,0.00277,0.71593
0.021459999,0.00327,0.71571004
0.02097,0.00377,0.71572995
0.019989999,0.00259,0.71564
0.021629998,0.00301,0.71541
0.022389999,0.0051700003,0.71531
0.02194,0.0038599998,0.71519
0.02102,0.00207,0.71492
0.02009,0.00218,0.71485996
0.021790002,0.00329,0.71458
0.02118,0.00397,0.71421003
0.02073,0.0025499999,0.71406
0.022200001,0.00316,0.71369
0.02187,0.00402,0.71361
0.02327,0.00492,0.71356
0.02242,0.0043200003,0.71329
0.02156,0.00391,0.71322
0.02229,0.0051100003,0.713
0.021219999,0.00454,0.71278995
0.02054,0.00441,0.71264
0.019399999,0.0048499997,0.71244
0.01912,0.0061500003,0.71229
0.020709999,0.00675,0.71209997
0.02006,0.00574,0.71197
0.019049998,0.0061,0.71165
0.01863,0.0067800004,0.71149
0.02035,0.0064499998,0.71142
0.01976,0.0066,0.71113
0.01861,0.00582,0.711
0.01851,0.0041900002,0.71074
0.02087,0.0050500003,0.71044
0.01985,0.0047,0.71040004
0.01816,0.0041799997,0.70991
0.0199,0.0046599996,0.70991
0.02171,0.00379,0.70981
0.020370001,0.00298,0.70951
0.0209,0.00421,0.70947
0.022020001,0.00494,0.70922
0.022049999,0.0036099998,0.70905
0.02096,0.00329,0.70883
0.01956,0.00309,0.70868
0.021030001,0.00373,0.70862
0.02036,0.00256,0.70853996
0.01935,0.00148,0.70849
0.019450001,0.0029000002,0.70845
0.020040002,0.00161,0.70851
0.01918,0.00131,0.70842
0.01822,9.0E-4,0.70831
0.0196,-4.7E-4,0.70821995
0.01958,5.1E-4,0.70806
0.01881,-2.0E-5,0.708
0.01846,0.00137,0.7078
0.01746,7.2E-4,0.70751
0.01885,-0.00126,0.70725
0.01783,-6.6E-4,0.70698
0.01819,0.00115,0.7068
0.017450001,3.8999997E-4,0.70658004
0.01675,-5.8E-4,0.70640004
0.017860001,3.5E-4,0.7062
0.01838,0.0012899999,0.70626
0.01795,6.0E-5,0.70608
0.01708,-6.4E-4,0.70590997
0.016,-8.3E-4,0.706
0.01662,5.2999996E-4,0.7058
0.01571,7.5999997E-4,0.70582
0.015149999,-3.4E-4,0.70553005
0.0141199995,-1.8E-4,0.70527
0.01548,-0.0,0.70524
0.01601,0.0013400001,0.70482004
0.01684,0.0025799999,0.70481
0.01596,0.00287,0.70438
0.01495,0.00291,0.70406
0.016,0.00143,0.70387
0.01625,-7.2E-4,0.70342
0.01594,9.2E-4,0.7034
0.01489,0.00173,0.70317
0.016379999,9.7000005E-4,0.70311
0.01679,-5.5E-4,0.70299
0.01606,-0.0018,0.70274
0.015689999,-3.1E-4,0.70269
0.014939999,-8.4E-4,0.70254
0.01568,-0.0019299999,0.70241
0.01501,-7.2E-4,0.70246005
0.01551,-0.0015700001,0.70256
0.01632,-2.4E-4,0.70282
0.01542,-0.0013,0.70299
0.01593,-0.00277,0.70331
0.01525,-0.00229,0.70358
0.01617,-0.00364,0.70394
0.01579,-0.00187,0.70409
0.014760001,-0.0014099999,0.70439
0.016040001,-0.00187,0.70467997
0.0147,-0.00208,0.70508003
0.01529,-0.00385,0.70557
0.0139,-0.0027,0.70601
0.01325,-6.0E-4,0.70640004
0.0136400005,0.00112,0.70681
0.01263,2.3E-4,0.70703006
0.01384,-9.0E-5,0.70728004
0.01272,-0.00151,0.70755
0.01337,-6.8E-4,0.70776004
0.0133,5.1E-4,0.70805
0.01181,-6.2E-4,0.7084
0.01126,3.8999997E-4,0.70871997
0.00913,-0.00144,0.70928
0.00911,-0.00136,0.70945
0.0071900003,-7.1E-4,0.7099
0.00525,-0.00131,0.71018
0.0033699998,-1.4E-4,0.71027005
0.00201,-8.4E-4,0.71054
0.0026,-1.0E-5,0.71037
0.0018,0.00137,0.71051
0.00223,0.00158,0.71040004
2.0000001E-4,0.00234,0.71040004
-3.5E-4,0.00146,0.71055
-0.00296,0.00176,0.71032
-0.00502,0.0037,0.71056
-0.00508,0.00465,0.7105
-0.00759,0.00539,0.71059
-0.0076,0.00556,0.71075
-0.00983,0.00455,0.71081
-0.009640001,0.00454,0.71109
-0.0103,0.00342,0.71134
-0.01251,0.00513,0.71175
-0.01362,0.00397,0.71228004
-0.01647,0.00292,0.71289
-0.019059999,0.00372,0.71333003
-0.02129,9.9E-4,0.71386
-0.022049999,-2.2E-4,0.71459997
-0.02265,-0.0014,0.71508
-0.024360001,-0.0010299999,0.71586
-0.02683,-0.00229,0.71637
-0.02739,-0.00627,0.71738
-0.02997,-0.009729999,0.71807003
-0.03133,-0.01144,0.71898997
-0.031379998,-0.01382,0.72005
-0.03394,-0.01764,0.72083
-0.03499,-0.01894,0.72189003
-0.037169997,-0.02106,0.72277004
-0.038349997,-0.02535,0.72388
-0.03817,-0.02788,0.72498
-0.03784,-0.03132,0.72576
-0.037639998,-0.033189997,0.72695
-0.039189998,-0.035889998,0.72769
-0.04087,-0.03755,0.72875
-0.042,-0.04059,0.72972
-0.04402,-0.04287,0.73076004
-0.043560002,-0.04301,0.73157
-0.04513,-0.04408,0.73238003
-0.04452,-0.04273,0.73307
-0.04518,-0.04428,0.73385996
-0.04651,-0.04525,0.73474
-0.04618,-0.04294,0.73544
-0.04484,-0.04197,0.73611
-0.043959998,-0.038650002,0.7367
-0.044650003,-0.03712,0.73719
-0.04315,-0.0343,0.73784006
-0.04392,-0.03391,0.73834
-0.042349998,-0.03189,0.73914003
-0.04131,-0.02832,0.73956
-0.04085,-0.024209999,0.74004996
-0.03959,-0.019989999,0.74058
-0.04,-0.01832,0.74107003
-0.03836,-0.01686,0.74176
-0.035970002,-0.01259,0.74232
-0.03479,-0.0074299998,0.74278
-0.03216,-0.0038599998,0.74354
-0.0319,-0.00163,0.74403995
-0.029040001,0.00272,0.74482
-0.02664,0.00696,0.74547
-0.02626,0.01179,0.74610996
-0.02362,0.014909999,0.74687
-0.02313,0.01816,0.74762
-0.02054,0.02329,0.74826
-0.01775,0.02858,0.74917
-0.016940001,0.03119,0.74995
-0.01339,0.03457,0.75096995
-0.01114,0.03862,0.752
-0.00781,0.04097,0.75316
-0.00637,0.043330003,0.75417
-0.00487,0.04514,0.75540996
-0.00131,0.047080003,0.75640005
0.0024,0.05094,0.75765
0.00442,0.052610002,0.75883
0.0064299996,0.05513,0.75996
0.00916,0.052950002,0.76122
0.01141,0.047369998,0.76304
0.01342,0.039830003,0.76499
0.01955,0.02927,0.76737
0.022799999,0.0196,0.76882
0.02851,0.01064,0.77087
0.03648,0.00274,0.77254
0.04293,-0.00735,0.7737
0.048040003,-0.01209,0.77505
0.05334,-0.01311,0.77585
0.05815,-0.01009,0.77532
0.05943,-0.00224,0.77479
0.05897,0.00291,0.77404
0.055630002,0.00652,0.77404
0.052169997,0.00584,0.7744
0.04527,0.00548,0.77465004
0.039490003,0.0035599999,0.77528006
0.03556,2.2E-4,0.77616996
0.03423,-0.00197,0.77656
0.03511,-0.0022200001,0.77704996
0.037979998,-0.00392,0.77773
0.03836,-0.00698,0.77801
0.03785,-0.0081400005,0.77869
0.039610002,-0.008520001,0.77922
0.04078,-0.01018,0.77936
0.04164,-0.00908,0.77911997
0.042740002,-0.00675,0.77845
0.04711,-0.00387,0.77719
0.04951,-0.00102,0.77616996
0.050419997,-2.7000002E-4,0.77527004
0.048189998,-0.00125,0.77507
0.045330003,-0.0023599998,0.77527004
0.04348,-0.00269,0.77529997
0.04212,-7.5999997E-4,0.77509004
0.0413,-4.8E-4,0.77508
0.04342,6.1E-4,0.77513003
0.04375,0.00207,0.77522
0.043959998,0.0020299999,0.77565
0.04425,4.2E-4,0.7763
0.04402,-5.5E-4,0.77707
0.04291,-5.2999996E-4,0.77776
0.041470002,-9.4E-4,0.77786
0.040400002,-0.00189,0.77795
0.0403,-7.9E-4,0.77820003
0.03985,-4.0000002E-4,0.77840996
0.03948,-0.00116,0.77871
0.03941,-7.5E-4,0.77875
0.03898,2.7000002E-4,0.77878004
0.03794,0.00117,0.77893
0.03638,5.0000002E-5,0.77879
0.03521,6.4E-4,0.77895004
0.03438,0.0014,0.77908003
0.034900002,0.0028199998,0.77908003
0.03464,8.4E-4,0.77943
0.034110002,0.00166,0.77938
0.03321,0.0023599998,0.77927
0.034369998,0.00292,0.77939004
0.03339,0.0016900001,0.779
0.03287,0.0019400001,0.77878004
0.03209,0.0020299999,0.77867997
0.03278,0.00308,0.77851003
0.03362,0.0047199996,0.77856
0.03338,0.0038299998,0.77842
0.03279,0.00211,0.77821004
0.03366,0.00288,0.77809995
0.03353,0.00425,0.77796996
0.03284,0.0045100003,0.77783
0.031489998,0.00385,0.77756
0.032470003,0.0017200001,0.77747
0.03339,0.00286,0.7773
0.03314,0.00469,0.77716
0.03265,0.00346,0.77699
0.031379998,0.0018099999,0.77675
0.03259,0.00297,0.77653
0.03301,0.0043800003,0.77639
0.03195,0.00389,0.7761
0.03357,0.0028199998,0.7759
0.0335,0.0041900002,0.77593
0.03287,0.0035599999,0.77577
0.03347,0.00199,0.77559
0.03314,0.00273,0.77558
0.03463,0.0028900001,0.77533
0.035240002,0.0043800003,0.77535
0.03488,0.00313,0.77529997
0.033740003,0.0025,0.7751
0.03264,0.0017,0.77522
0.03409,0.00192,0.77511
0.03405,0.0035899999,0.77494
0.033419997,0.00315,0.77484
0.032479998,0.00294,0.77461
0.031719998,0.00192,0.77467
0.03101,0.0021600001,0.77458
0.03031,0.00267,0.77453005
0.029860001,0.0036300002,0.77461
0.029129999,0.0027,0.77453005
0.02837,0.00187,0.77463
0.02994,0.00332,0.77468
0.02976,0.00311,0.77491
0.02934,0.00226,0.77505
0.028700002,0.00122,0.77533
0.03021,0.00123,0.77571005
0.03101,0.00186,0.77588
0.0309,0.0013400001,0.77633
0.030989999,-6.3E-4,0.77665997
0.03142,-0.00131,0.77711
0.03111,-0.0026099999,0.77782
0.03031,-0.0031199998,0.77815
0.032240003,-0.00246,0.779
0.032560002,-0.0020899998,0.77948
0.03244,-0.00287,0.78009003
0.033299997,-0.00525,0.78064
0.034310002,-0.0048499997,0.78112
0.0363,-0.00421,0.78188
0.0368,-0.00636,0.78251
0.036349997,-0.00703,0.78322
0.03663,-0.00794,0.78406
0.03893,-0.00909,0.78475
0.03977,-0.009529999,0.78537
0.039869998,-0.01129,0.78597
0.04104,-0.01115,0.78677005
0.04078,-0.01314,0.78729
0.043,-0.0155299995,0.78796
0.04435,-0.01462,0.78828996
0.044650003,-0.01472,0.78894
0.047340002,-0.01518,0.78929996
0.04727,-0.01625,0.78972
0.04829,-0.015859999,0.79021
0.04865,-0.01627,0.79065
0.049709998,-0.0153,0.79117
0.052950002,-0.01512,0.7915
0.05293,-0.01602,0.79196
0.055400003,-0.015520001,0.7924
0.05489,-0.015550001,0.79271
0.055740003,-0.01373,0.79309005
0.05558,-0.0129700005,0.79344
0.05568,-0.01325,0.79395
0.05649,-0.01431,0.79418
0.05561,-0.01472,0.79484004
0.05731,-0.013189999,0.79525
0.05698,-0.01254,0.79589003
0.059,-0.01107,0.79629
0.05914,-0.00921,0.7966
0.058849998,-0.00989,0.79709995
0.05994,-0.01103,0.7972
0.05954,-0.010310001,0.79766
0.05933,-0.00883,0.79787
0.05959,-0.0073800003,0.79808
0.06009,-0.0095,0.79835
0.06122,-0.01174,0.79842
0.06225,-0.0113,0.79901004
0.0642,-0.01252,0.79915005
0.06403,-0.01282,0.79967
0.06391,-0.01518,0.80018
0.06465,-0.01487,0.80086
0.064339995,-0.01521,0.80155
0.06397,-0.01646,0.8022
0.06424,-0.01795,0.80296004
0.06579,-0.02195,0.80368
0.06661,-0.02313,0.8046
0.06632,-0.024559999,0.80581
0.06655,-0.028110001,0.80666
0.06595,-0.03084,0.80806
0.066029996,-0.03518,0.80918
0.06522,-0.03825,0.81052
0.06583,-0.03897,0.81164
0.0656,-0.03896,0.81254
0.06499,-0.038939998,0.8133
0.06448001,-0.03881,0.81399
0.0641,-0.040200002,0.81453
0.06597,-0.03901,0.81523997
0.06652,-0.03754,0.81575
0.06666,-0.0363,0.81637
0.06845,-0.03706,0.81651
0.06966,-0.0384,0.81701
0.07127,-0.03644,0.81758004
0.07302,-0.033889998,0.81816
0.07483,-0.03148,0.81861
0.07669,-0.02999,0.81902003
0.078260005,-0.02994,0.81946003
0.08178,-0.02786,0.81988
0.085480005,-0.02623,0.82034004
0.08779,-0.024459999,0.82066
0.090050004,-0.02324,0.82112
0.09224,-0.022739999,0.82167
0.094519995,-0.02097,0.8222
0.09681,-0.021799998,0.82287
0.10146,-0.023559999,0.82322997
0.104779996,-0.02352,0.824
0.10731,-0.02377,0.82462
0.110120006,-0.02434,0.82523
0.11453,-0.02493,0.82594
0.11668,-0.02692,0.82633
0.11828,-0.02917,0.82701004
0.1196,-0.03148,0.82759005
0.12056,-0.0338,0.82826
0.121910006,-0.035889998,0.82921004
0.12433,-0.03763,0.82981
0.12556,-0.03973,0.83093
0.12614,-0.04307,0.83149
0.12619,-0.0469,0.83251
0.12612,-0.05143,0.83317
0.12712,-0.05441,0.83394
0.12903999,-0.056470003,0.83497
0.12877999,-0.06066,0.83571005
0.12869,-0.06377,0.83663
0.12833999,-0.06883,0.83754
0.12792,-0.07179,0.8384
0.12988001,-0.074430004,0.83971995
0.13133,-0.07668,0.84059
0.13246001,-0.07975,0.84169
0.13269,-0.08377,0.84253997
0.13315,-0.08692,0.84349
0.13337,-0.09037,0.84441
0.13489999,-0.09237,0.84526
0.13701,-0.09387,0.84621996
0.13791999,-0.097389996,0.84689003
0.13931,-0.09926999,0.8476
0.14015,-0.102809995,0.84841996
0.14069,-0.1041,0.84919
0.14199,-0.105620004,0.85028005
0.14472,-0.108370006,0.85057
0.14678,-0.10941,0.85138
0.14853999,-0.110300004,0.85209996
0.15044999,-0.1114,0.8527
0.15149,-0.113290004,0.85345
0.15287,-0.114199996,0.85419
0.15553999,-0.11365,0.85501003
0.1575,-0.11376,0.85594
0.15933,-0.11337,0.8566
0.16072,-0.11389,0.85749
0.16221,-0.11532,0.85778004
0.16408001,-0.11483999,0.85861
0.1655,-0.112959996,0.85943
0.16792999,-0.110470004,0.86024
0.16977,-0.10966001,0.86079997
0.1718,-0.10801,0.86138
0.17333001,-0.10696,0.86210996
0.17524001,-0.104150005,0.86285996
0.17793,-0.100370005,0.86375
0.17976,-0.09798,0.86442
0.18108,-0.09616,0.86489004
0.18271,-0.09333,0.86573
0.1841,-0.09009,0.86637
0.18569,-0.08517,0.86739004
0.18606,-0.08183999,0.8681
0.18731,-0.07743,0.86896
0.18738,-0.07511,0.86959004
0.18733999,-0.07085,0.87043
0.1876,-0.06618,0.87146
0.18613,-0.06225,0.87228996
0.18515,-0.0579,0.87326
0.18304,-0.05482,0.87412
0.18146001,-0.0517,0.87481
0.1792,-0.047259998,0.87573
0.17667,-0.04312,0.87637
0.17391,-0.03882,0.87693
0.17049001,-0.03729,0.87726
0.16876,-0.03314,0.87787
0.16603999,-0.0285,0.8783
0.16105,-0.02527,0.87863
0.15659,-0.02317,0.87883
0.15114,-0.02186,0.87904
0.14864,-0.0187,0.87944
0.1433,-0.016139999,0.87959003
0.13821001,-0.01513,0.87969
0.13447,-0.0152,0.87945
0.12932001,-0.01349,0.8796
0.12342,-0.012,0.87978995
0.11755,-0.01261,0.8797
0.11101,-0.01327,0.87986
0.10656,-0.01226,0.87996
0.09924,-0.01315,0.88006
0.09349,-0.013739999,0.88037
0.089260004,-0.015859999,0.88038003
0.08407,-0.016290002,0.8806
0.07753,-0.01812,0.88096005
0.072129995,-0.02219,0.88102
0.0667,-0.02441,0.8815
0.06366,-0.02611,0.88168
0.05886,-0.02874,0.88185996
0.054599997,-0.03313,0.88207
