92000,-18.39,-4.99,-866.32,17.48,-4.54,4.20,
92010,-18.62,-5.00,-866.25,17.79,-2.19,4.41,
92020,-18.79,-4.74,-866.18,17.61,-3.17,4.43,
92030,-19.02,-4.42,-866.13,17.83,-3.40,4.37,
92040,-19.72,-4.78,-866.04,19.60,-0.97,4.49,
92050,-19.30,-4.92,-866.00,15.58,-1.76,4.36,
92060,-18.96,-4.12,-866.03,15.85,-5.13,4.07,
92070,-19.36,-4.31,-866.01,18.49,-1.63,4.28,
92081,-19.07,-5.01,-865.95,16.02,0.24,4.44,
92091,-19.54,-5.74,-865.99,18.75,0.08,3.69,
92100,-18.79,-4.94,-866.06,14.38,-5.39,3.57,
92111,-18.21,-4.96,-866.00,14.88,-2.49,4.07,
92122,-18.88,-4.91,-866.06,19.38,-2.77,3.62,
92131,-18.37,-5.06,-865.98,15.17,-2.06,4.11,
92141,-18.84,-4.92,-866.00,18.66,-2.53,3.78,
92151,-19.08,-5.37,-865.98,17.86,-0.39,3.91,
92162,-18.28,-4.84,-865.90,14.14,-3.92,4.13,
92171,-18.57,-4.48,-865.85,17.97,-3.34,4.04,
92181,-18.62,-4.51,-865.73,17.18,-1.98,4.28,
92191,-18.83,-4.87,-865.65,17.75,-0.98,4.55,
92201,-19.09,-4.39,-865.63,17.93,-3.97,4.31,
92211,-19.27,-4.26,-865.57,17.73,-2.77,4.50,
92221,-19.10,-3.75,-865.56,16.44,-4.19,4.28,
92231,-17.98,-3.53,-865.49,12.97,-3.17,4.50,
92241,-18.00,-4.44,-865.40,16.96,0.70,4.25,
92252,-17.81,-5.27,-865.30,16.21,0.53,4.28,
92262,-18.49,-5.47,-865.38,19.33,-1.63,3.65,
92272,-18.49,-4.64,-865.49,16.97,-5.35,3.53,
92282,-19.08,-4.57,-865.57,19.09,-2.70,3.62,
92293,-19.27,-5.15,-865.60,17.75,-0.17,4.15,
92302,-19.43,-4.77,-865.66,17.66,-3.55,4.03,
92312,-18.90,-4.61,-865.68,15.15,-2.82,4.18,
92322,-18.61,-4.25,-865.69,15.98,-3.61,4.20,
92333,-18.89,-4.47,-865.66,17.99,-1.51,4.37,
92343,-19.55,-4.14,-865.76,19.44,-3.65,3.89,
92352,-19.83,-4.70,-865.76,18.10,-0.47,4.21,
92362,-20.25,-4.33,-865.90,18.70,-3.81,3.74,
92372,-20.14,-4.27,-865.90,16.82,-2.70,4.20,
92382,-20.04,-3.60,-865.95,16.81,-4.91,4.06,
92392,-19.52,-4.21,-865.86,15.28,-0.38,4.52,
92402,-19.10,-4.48,-865.70,15.58,-1.52,4.79,
92412,-19.38,-5.68,-865.51,18.06,1.89,4.92,
92422,-19.69,-5.39,-865.44,18.24,-3.36,4.55,
92432,-18.02,-5.17,-865.61,11.02,-3.14,3.66,
92442,-18.60,-5.39,-865.94,19.01,-1.56,3.06,
92452,-19.20,-5.15,-866.02,19.19,-3.03,3.91,
92463,-19.50,-6.49,-865.40,18.16,2.67,6.43,
92472,-18.26,-7.70,-864.34,12.59,2.43,8.17,
92482,-19.32,-8.09,-863.80,20.76,-0.41,6.37,
92492,-20.10,-7.38,-863.88,19.94,-4.39,4.23,
92503,-20.55,-6.67,-864.02,18.81,-4.44,4.01,
92513,-20.79,-7.75,-863.95,18.13,1.93,4.71,
92522,-21.15,-8.98,-863.61,18.60,2.66,5.73,
92532,-21.31,-8.84,-862.66,17.90,-2.17,7.98,
92542,-21.65,-8.08,-862.01,18.59,-4.44,7.05,
92553,-21.60,-6.77,-861.71,17.24,-6.52,5.84,
92562,-22.15,-6.20,-861.79,19.40,-4.05,4.50,
92572,-22.56,-7.15,-861.92,18.97,1.39,4.33,
92582,-22.16,-8.15,-861.53,16.05,1.76,6.19,
92593,-21.60,-9.49,-860.66,15.46,3.10,8.00,
92603,-19.97,-8.87,-859.58,11.47,-3.84,8.86,
92613,-21.05,-8.59,-859.31,21.10,-2.71,6.10,
92623,-21.42,-7.29,-859.58,18.64,-6.43,4.15,
92634,-19.21,-7.13,-859.84,9.34,-2.48,4.17,
92643,-18.11,-8.88,-859.99,13.04,4.48,4.50,
92653,-19.21,-9.11,-859.79,20.91,-0.83,5.77,
92663,-20.12,-9.13,-858.88,20.39,-1.58,8.38,
92674,-20.56,-8.52,-857.99,18.78,-3.84,8.45,
92684,-20.73,-8.05,-857.43,17.87,-3.44,7.34,
92693,-20.46,-6.89,-857.30,16.32,-6.00,5.86,
92703,-20.70,-6.09,-857.37,18.10,-5.23,5.17,
92713,-20.41,-6.96,-857.01,16.23,0.75,6.73,
92724,-21.28,-7.88,-856.67,20.38,1.05,6.71,
92733,-21.95,-9.16,-855.85,19.80,2.50,8.48,
92743,-19.43,-9.10,-855.08,8.25,-2.22,8.42,
92753,-20.32,-8.61,-855.04,20.36,-3.81,5.90,
92764,-21.41,-8.15,-855.70,21.18,-3.72,3.32,
92774,-19.34,-7.62,-855.90,9.83,-4.06,4.89,
92784,-16.97,-8.82,-856.03,8.46,2.14,5.17,
92794,-18.06,-9.29,-855.68,20.72,-0.32,6.85,
92805,-18.29,-7.89,-855.00,17.74,-7.08,8.12,
92814,-18.10,-9.93,-854.63,16.23,5.26,7.10,
92824,-18.94,-9.23,-854.80,19.97,-4.44,5.15,
92834,-17.82,-7.34,-855.71,12.95,-8.84,2.47,
92845,-17.55,-9.25,-856.21,15.88,4.69,3.82,
92855,-18.57,-10.33,-856.20,20.55,1.95,5.62,
92864,-16.79,-8.88,-855.90,10.49,-7.09,6.66,
92874,-14.53,-8.62,-855.08,8.50,-2.98,8.60,
92884,-15.70,-9.36,-855.11,20.66,0.61,5.61,
92895,-13.82,-8.17,-855.34,9.73,-6.31,4.88,
92904,-13.04,-6.30,-856.09,13.46,-8.55,2.96,
92914,-14.11,-7.05,-856.64,20.10,0.68,3.59,
92924,-13.53,-9.09,-856.30,14.24,5.53,6.75,
92934,-12.06,-8.59,-855.33,10.92,-3.48,9.09,
92944,-12.78,-7.45,-855.15,18.67,-5.86,6.35,
92954,-12.86,-9.29,-854.78,16.45,4.83,7.04,
92964,-14.05,-9.42,-855.30,20.52,-1.14,3.88,
92975,-14.30,-7.70,-856.12,17.24,-7.84,2.74,
92984,-12.88,-9.62,-856.42,11.22,5.15,4.46,
92994,-13.94,-10.49,-856.41,20.04,1.61,5.58,
93004,-13.25,-8.63,-856.42,13.78,-8.22,5.53,
93015,-13.21,-10.56,-856.10,16.08,5.33,6.71,
93024,-14.47,-10.25,-856.18,20.82,-2.55,5.27,
93034,-12.71,-8.71,-856.89,9.99,-7.09,3.00,
93044,-13.67,-9.20,-857.35,19.67,0.10,3.79,
93054,-14.11,-10.93,-857.64,17.89,4.68,4.39,
93065,-14.72,-9.76,-857.81,18.55,-5.64,4.74,
93075,-13.75,-10.70,-856.50,12.89,1.87,10.11,
93084,-13.68,-12.76,-856.21,16.07,6.10,6.58,
93094,-14.42,-11.73,-856.54,18.97,-4.89,4.37,
93105,-14.51,-10.85,-856.17,16.71,-4.46,6.87,
93115,-15.34,-12.21,-856.67,19.44,3.55,3.76,
93125,-15.08,-10.52,-856.97,15.58,-7.36,4.42,
93135,-15.96,-10.86,-856.36,19.67,-0.21,7.66,
93146,-16.38,-12.66,-856.26,18.15,5.17,5.93,
93155,-15.70,-10.95,-856.39,14.18,-7.36,5.07,
93165,-16.51,-10.15,-856.36,19.52,-4.30,5.67,
93175,-17.01,-11.76,-857.01,18.51,4.38,3.17,
93186,-16.13,-9.93,-857.49,13.55,-7.95,3.71,
93196,-14.33,-11.47,-857.33,10.09,4.10,6.00,
93205,-14.59,-13.32,-857.38,17.30,5.43,5.23,
93215,-14.19,-11.53,-857.29,14.99,-7.58,5.74,
93225,-14.56,-13.38,-857.39,17.68,5.46,5.03,
93236,-13.57,-11.80,-857.54,12.81,-6.79,4.89,
93245,-14.26,-10.56,-857.98,18.80,-5.79,3.76,
93255,-14.89,-12.15,-858.42,18.64,4.36,3.71,
93265,-13.58,-10.50,-858.62,11.70,-7.23,4.53,
93276,-14.55,-9.84,-858.49,19.82,-3.83,5.71,
93286,-13.25,-11.87,-858.25,11.66,5.84,6.14,
93296,-13.70,-10.54,-858.23,17.87,-6.06,5.34,
93306,-14.88,-11.32,-858.46,20.57,1.40,4.46,
93317,-12.50,-10.74,-858.67,7.79,-3.62,4.49,
93326,-13.45,-9.88,-859.03,19.59,-4.72,3.90,
93336,-13.26,-11.92,-859.32,15.57,5.70,4.13,
93346,-12.98,-10.30,-859.39,15.20,-7.30,4.89,
93357,-13.97,-11.39,-859.25,19.81,2.32,5.62,
93367,-12.62,-13.43,-859.17,11.41,6.11,5.44,
93376,-12.60,-11.69,-859.60,16.06,-7.38,3.60,
93386,-12.89,-13.50,-860.15,17.18,5.29,3.10,
93396,-11.75,-11.78,-860.59,12.05,-7.27,3.42,
93407,-12.94,-12.25,-860.73,20.33,0.44,4.44,
93416,-13.89,-12.65,-860.25,19.66,0.26,6.71,
93426,-13.54,-10.97,-860.20,15.01,-7.25,5.18,
93436,-13.99,-12.77,-860.16,17.91,5.17,5.14,
93447,-11.95,-11.45,-860.40,8.90,-5.93,4.14,
93456,-13.06,-11.71,-860.89,20.11,-0.37,3.21,
93466,-10.60,-11.56,-860.90,7.25,-1.82,4.90,
93476,-11.45,-10.73,-861.00,18.93,-4.31,4.73,
93487,-11.29,-12.79,-860.85,15.39,6.12,5.60,
93497,-10.69,-10.92,-860.68,13.77,-7.94,5.71,
93506,-11.84,-10.74,-860.76,20.06,-2.05,4.85,
93516,-12.76,-10.41,-860.68,19.37,-2.60,5.39,
93527,-12.79,-8.82,-861.06,16.28,-7.24,3.74,
93537,-12.70,-10.69,-861.42,15.85,5.14,3.79,
93546,-12.86,-9.06,-861.56,16.74,-7.37,4.51,
93556,-13.58,-10.70,-861.39,18.79,4.35,5.61,
93566,-13.86,-9.29,-861.35,17.28,-6.56,5.16,
93577,-14.83,-9.63,-860.95,19.85,-0.37,6.48,
93586,-15.61,-10.95,-861.22,19.28,3.23,4.13,
93596,-15.61,-9.19,-861.66,16.57,-7.76,3.44,
93606,-16.24,-10.72,-861.77,18.84,3.93,4.59,
93617,-14.50,-9.34,-861.61,10.33,-6.45,5.54,
93627,-15.39,-10.55,-861.43,19.63,2.82,5.67,
93637,-14.81,-8.73,-861.55,14.41,-8.07,4.56,
93647,-15.96,-9.15,-861.49,20.62,-0.16,5.24,
93658,-15.35,-11.27,-861.67,14.41,6.09,4.35,
93668,-16.24,-10.63,-861.90,19.74,-3.64,4.14,
93677,-17.28,-11.43,-861.60,20.45,1.48,6.03,
93687,-18.05,-12.34,-861.28,19.60,1.99,6.18,
93698,-18.80,-13.59,-860.71,19.60,3.38,7.11,
93708,-19.53,-12.54,-860.94,19.68,-4.84,4.28,
93717,-16.92,-12.35,-860.95,7.60,-1.85,5.07,
93727,-18.13,-12.43,-861.34,21.13,-0.90,3.67,
93737,-17.15,-10.78,-861.22,13.34,-7.18,5.47,
93748,-18.26,-11.51,-861.31,20.84,1.27,4.72,
93757,-15.71,-11.01,-860.98,7.64,-3.11,6.23,
93767,-16.91,-11.81,-860.98,20.94,1.52,5.10,
93777,-17.79,-11.16,-860.97,19.95,-3.61,5.12,
93788,-18.70,-12.24,-860.56,20.18,2.58,6.58,
93798,-17.32,-13.85,-860.04,11.96,4.65,7.02,
93808,-18.21,-12.90,-859.95,20.02,-4.42,5.54,
93818,-19.13,-12.39,-860.12,20.28,-2.96,4.63,
93829,-16.78,-11.75,-859.84,8.52,-3.51,6.22,
93839,-17.83,-12.71,-860.11,20.53,2.22,4.43,
93848,-15.19,-12.90,-859.88,7.25,-0.43,6.22,
93858,-16.41,-12.65,-860.11,20.95,-2.02,4.60,
93869,-13.68,-12.49,-859.92,6.74,-1.74,6.05,
93879,-15.03,-12.92,-860.14,21.20,0.42,4.64,
93888,-12.37,-12.09,-860.06,6.79,-4.12,5.65,
93898,-13.71,-11.86,-860.41,21.00,-2.07,4.11,
93908,-11.86,-13.68,-860.25,9.54,5.37,5.93,
93918,-13.28,-13.48,-860.47,21.19,-1.72,4.59,
93928,-12.37,-15.64,-860.27,12.94,6.84,6.04,
93938,-13.74,-15.24,-860.34,21.10,-2.20,5.11,
93948,-11.89,-16.66,-859.42,9.54,4.40,8.72,
93958,-12.74,-15.25,-859.62,19.14,-5.70,4.76,
93968,-13.17,-16.80,-859.55,17.71,4.87,5.71,
93978,-13.94,-15.37,-859.85,19.03,-5.78,4.36,
93988,-14.35,-17.09,-859.96,17.82,5.49,5.04,
93999,-14.58,-15.31,-860.16,17.21,-7.00,4.47,
94009,-15.13,-16.91,-860.05,18.42,5.08,5.62,
94018,-14.74,-14.94,-860.23,15.07,-7.71,4.56,
94028,-15.46,-16.36,-860.20,19.08,4.33,5.30,
94039,-15.96,-14.78,-860.31,18.35,-6.37,4.78,
94049,-16.80,-16.01,-860.47,19.65,3.65,4.80,
94058,-17.26,-14.59,-860.35,18.40,-5.87,5.78,
94068,-17.96,-15.97,-860.30,19.35,4.18,5.52,
94078,-16.11,-14.75,-859.89,10.14,-5.11,6.85,
94089,-16.86,-13.98,-859.62,19.38,-3.67,6.39,
94098,-15.88,-12.32,-859.46,13.16,-7.00,5.87,
94108,-15.99,-10.76,-859.67,16.99,-6.87,4.52,
94118,-16.16,-12.72,-860.14,17.23,5.75,3.56,
94129,-16.68,-11.49,-860.17,18.53,-5.63,5.10,
94139,-17.32,-13.18,-860.28,19.04,4.85,4.80,
94149,-17.44,-11.86,-859.51,17.24,-5.86,8.00,
94159,-18.10,-13.35,-859.05,19.21,4.16,6.97,
94170,-15.84,-13.27,-858.03,8.69,-1.32,9.06,
94180,-16.11,-12.07,-857.62,17.56,-5.44,6.97,
94189,-16.68,-10.91,-857.94,18.72,-5.42,4.40,
94199,-16.17,-9.43,-857.52,14.85,-6.80,7.05,
94210,-17.38,-10.16,-857.68,21.03,1.07,4.96,
94220,-16.37,-12.10,-857.32,13.13,5.59,6.87,
94229,-17.53,-13.06,-857.29,20.89,2.25,5.71,
94239,-14.95,-13.74,-857.09,7.46,1.39,6.32,
94249,-16.13,-13.69,-857.28,20.76,-1.15,4.95,
94259,-13.77,-12.45,-857.66,8.02,-5.52,4.22,
94269,-14.86,-12.35,-857.83,20.27,-1.55,4.93,
94279,-12.48,-11.40,-857.80,7.78,-4.62,5.63,
94289,-13.61,-12.66,-857.83,20.24,3.27,5.42,
94300,-14.49,-13.22,-857.60,19.47,0.71,6.34,
94310,-14.45,-15.49,-857.59,16.28,7.03,5.61,
94320,-13.49,-13.65,-857.83,12.88,-7.61,4.70,
94330,-14.30,-15.29,-858.03,19.23,4.79,4.79,
94341,-14.14,-13.51,-858.13,15.78,-7.43,5.11,
94351,-15.26,-14.63,-858.24,20.42,2.88,5.08,
94360,-15.56,-16.13,-857.69,17.62,4.42,7.47,
94370,-16.25,-15.16,-857.37,19.08,-4.37,6.71,
94381,-17.33,-15.85,-857.24,20.56,1.53,6.06,
94391,-17.53,-14.33,-857.31,17.54,-6.39,5.35,
94400,-18.47,-15.14,-856.77,20.25,2.02,7.57,
94410,-17.22,-17.08,-856.45,12.41,6.27,6.85,
94420,-17.81,-15.84,-856.25,18.91,-5.01,6.44,
94431,-18.58,-17.19,-856.26,19.68,4.22,5.69,
94440,-18.52,-15.48,-856.39,16.77,-6.74,5.26,
94450,-19.50,-16.64,-856.65,20.53,3.48,4.80,
94460,-20.42,-15.97,-856.54,20.44,-3.03,6.06,
94470,-21.20,-17.22,-856.63,20.07,3.88,5.41,
94480,-18.82,-16.77,-856.38,8.66,-2.14,6.59,
94490,-17.71,-15.00,-856.25,12.99,-7.01,6.20,
94500,-17.19,-13.14,-856.29,14.96,-7.61,5.61,
94511,-15.52,-13.59,-855.08,10.69,0.58,10.31,
94521,-16.60,-14.19,-855.18,20.49,1.19,5.74,
94530,-16.98,-12.68,-855.05,18.09,-6.42,6.56,
94540,-17.73,-14.32,-855.14,19.48,4.82,5.75,
94551,-18.94,-14.71,-855.03,21.25,0.50,6.48,
94561,-17.65,-17.07,-855.17,12.32,7.76,5.61,
94571,-17.73,-15.33,-855.32,17.13,-6.85,5.53,
94580,-16.48,-17.10,-854.82,12.31,5.67,7.87,
94590,-17.19,-16.00,-855.03,19.27,-4.53,5.35,
94600,-15.04,-14.70,-854.98,8.94,-5.40,6.28,
94610,-16.31,-15.48,-855.05,21.12,2.00,5.88,
94620,-14.74,-13.72,-855.34,10.96,-7.15,4.85,
94630,-15.23,-15.76,-855.61,18.19,6.43,4.89,
94641,-14.76,-13.96,-855.73,14.81,-7.25,5.41,
94651,-13.13,-15.45,-854.87,10.49,4.45,8.94,
94661,-14.39,-15.33,-854.97,20.82,-1.18,5.58,
94671,-15.53,-15.52,-854.70,20.52,-0.23,6.89,
94682,-16.14,-17.37,-854.76,18.77,5.78,5.75,
94692,-13.53,-16.39,-855.00,7.13,-4.21,5.09,
94701,-14.49,-15.73,-855.13,19.76,-3.19,5.45,
94711,-15.30,-14.65,-855.26,19.37,-4.85,5.42,
94722,-16.45,-15.28,-855.45,20.68,1.43,5.56,
94732,-17.49,-15.29,-855.14,20.48,-0.71,7.35,
94741,-17.19,-17.04,-854.72,15.71,5.59,7.77,
94751,-15.00,-16.21,-854.26,8.80,-3.54,8.00,
94761,-13.86,-14.66,-853.83,12.35,-6.28,7.98,
94772,-15.11,-15.34,-854.14,20.87,1.60,5.31,
94782,-16.09,-14.86,-854.07,20.02,-2.52,6.64,
94791,-17.34,-14.60,-854.25,21.18,-1.76,5.76,
94801,-17.45,-16.43,-854.03,17.22,5.78,7.20,
94812,-15.83,-14.84,-854.17,10.91,-6.38,5.88,
94822,-17.13,-14.98,-854.27,21.34,-0.51,6.05,
94832,-17.40,-16.06,-853.46,17.72,2.95,9.34,
94842,-17.96,-14.95,-853.22,18.87,-4.91,7.35,
94853,-18.32,-16.71,-853.45,18.19,5.41,5.69,
94862,-17.80,-15.10,-853.16,15.04,-6.61,7.57,
94872,-18.68,-14.11,-853.19,20.07,-4.41,6.43,
94882,-16.70,-15.76,-853.25,9.77,5.08,6.33,
94893,-17.25,-14.21,-853.45,18.74,-6.36,5.79,
94903,-17.90,-15.65,-853.72,19.14,4.32,5.51,
94912,-17.22,-13.99,-853.45,14.41,-6.75,7.47,
94922,-14.73,-13.46,-853.29,7.74,-2.88,7.08,
94932,-15.43,-14.88,-853.14,18.97,4.14,7.07,
94943,-15.35,-13.22,-852.95,16.26,-6.88,7.24,
94952,-16.01,-14.81,-853.00,18.90,4.73,6.39,
94962,-16.91,-13.68,-853.05,19.92,-4.97,6.36,
