timestamp,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ,roll,pitch,yaw,rollLevel,pitchLevel,yawLevel,rollPid,pitchPid,yawPid,output0,output1,output2,output3
40596,-1265,1279,19548,-37.24,-31.66,2.66,345.43,319.84,1535.54,-26.04,-17.23,-1097.44,-11.59,-3.36,-1057.10,2.50,0.67,-4.27,1321,1317,1325,1326
40603,510,646,17815,-132.75,11.44,14.10,347.00,319.84,1539.44,-26.90,-17.15,-1097.06,-11.59,-3.36,-1057.10,3.05,0.75,-4.06,1322,1317,1325,1326
40609,1235,-2175,8020,-172.92,29.80,26.34,347.00,319.84,1539.44,-27.32,-19.31,-1096.83,-11.59,-3.36,-1057.10,3.23,2.54,-3.97,1322,1317,1323,1327
40616,-367,1712,10296,-132.22,66.24,15.96,347.00,319.84,1543.33,-26.57,-18.87,-1096.68,-11.59,-3.36,-1057.10,2.46,2.11,-3.97,1321,1317,1324,1327
40638,703,-200,13258,-170.26,38.31,47.09,350.16,319.84,1543.33,-29.76,-23.68,-1094.90,-11.52,-3.32,-1057.10,4.77,5.91,-2.85,1323,1315,1319,1328
40644,-764,2445,14657,-178.51,-59.59,50.55,350.16,319.84,1543.33,-29.75,-23.62,-1094.54,-11.52,-3.32,-1057.10,4.44,5.43,-2.79,1323,1316,1319,1328
40651,1977,-1283,17836,-211.50,-42.03,64.91,353.31,319.84,1543.33,-31.24,-25.87,-1093.94,-11.52,-3.32,-1057.10,5.27,6.76,-2.56,1323,1315,1318,1328
40657,-1234,973,19291,-158.82,-4.26,55.07,353.31,319.84,1543.33,-30.32,-26.07,-1093.49,-11.52,-3.32,-1057.10,4.20,6.41,-2.44,1323,1316,1318,1328
40665,1485,-100,15081,-220.81,23.94,61.99,353.31,323.08,1543.33,-31.55,-27.62,-1092.91,-11.52,-3.32,-1057.10,4.88,7.09,-2.27,1323,1316,1318,1329
40671,394,-1411,16876,-107.48,-8.51,60.39,353.31,323.08,1543.33,-31.87,-29.50,-1092.34,-11.52,-3.32,-1057.10,4.82,8.03,-2.08,1323,1316,1317,1329
40678,303,1080,15328,-192.87,19.15,55.33,353.31,319.84,1543.33,-31.95,-29.49,-1091.83,-11.52,-3.32,-1057.10,4.54,7.32,-1.99,1323,1316,1317,1328
40699,493,-747,14017,-197.93,16.23,74.49,350.16,319.84,1543.33,-33.97,-37.37,-1089.31,-11.46,-3.28,-1057.10,5.28,11.90,-0.89,1326,1318,1314,1332
40706,-1160,1787,16082,-127.96,0.00,76.35,350.16,319.84,1543.33,-33.29,-37.12,-1088.80,-11.46,-3.28,-1057.10,4.42,10.72,-0.87,1325,1318,1315,1331
40713,1297,-1234,14217,-147.12,-15.70,119.98,350.16,313.36,1547.22,-34.47,-39.07,-1087.80,-11.46,-3.28,-1057.10,5.08,11.29,-0.51,1326,1318,1314,1331
40719,-2339,481,16137,-73.69,-38.57,81.67,350.16,313.36,1547.22,-33.51,-39.14,-1087.24,-11.46,-3.28,-1057.10,4.05,10.48,-0.47,1325,1319,1315,1331
40726,1799,-1064,16490,-48.42,-67.57,116.52,347.00,311.74,1547.22,-35.25,-40.04,-1086.27,-11.46,-3.28,-1057.10,5.21,10.30,-0.16,1326,1318,1314,1330
40732,106,816,16545,75.29,-102.42,86.46,347.00,311.74,1547.22,-35.75,-38.36,-1085.63,-11.46,-3.28,-1057.10,5.30,8.27,-0.08,1326,1318,1316,1329
40754,1091,-449,15951,76.09,-100.29,89.12,343.85,313.36,1547.22,-42.01,-37.05,-1083.06,-11.39,-3.24,-1057.10,9.36,5.49,0.58,1330,1316,1318,1326
40761,868,-1426,15489,229.32,20.22,87.79,343.85,327.94,1545.28,-42.44,-36.73,-1082.26,-11.39,-3.24,-1057.10,8.89,5.03,0.67,1330,1316,1318,1326
40767,-166,1299,12849,167.33,38.84,78.48,343.85,327.94,1545.28,-41.82,-34.52,-1081.78,-11.39,-3.24,-1057.10,7.77,3.20,0.59,1329,1317,1319,1324
40774,835,-1157,14135,252.46,71.03,107.21,345.43,327.94,1543.33,-42.01,-33.97,-1080.85,-11.39,-3.24,-1057.10,7.33,2.85,0.80,1329,1317,1319,1324
40780,-2550,1421,15551,278.80,32.19,61.45,345.43,327.94,1543.33,-40.73,-31.60,-1080.47,-11.39,-3.24,-1057.10,5.88,1.12,0.65,1327,1318,1321,1323
40787,2050,-894,16645,314.45,-21.28,83.53,345.43,327.94,1545.28,-42.19,-29.86,-1079.77,-11.39,-3.24,-1057.10,6.69,0.08,0.70,1328,1318,1322,1322
40809,-59,-301,15757,420.33,-30.33,58.00,345.43,311.74,1545.28,-38.61,-21.06,-1077.35,-11.33,-3.20,-1057.10,2.47,-5.71,1.17,1324,1320,1325,1316
40815,2741,1454,17605,598.31,-38.57,55.87,345.43,311.74,1545.28,-39.89,-16.71,-1076.97,-11.33,-3.20,-1057.10,3.56,-8.11,1.02,1325,1319,1327,1314
40822,-523,-776,12684,597.24,-21.02,40.70,345.43,311.74,1547.22,-39.05,-13.51,-1076.51,-11.33,-3.20,-1057.10,2.89,-9.22,0.89,1324,1320,1328,1314
40828,1642,-2098,15321,512.91,-27.67,26.87,345.43,311.74,1547.22,-39.90,-11.36,-1076.25,-11.33,-3.20,-1057.10,3.60,-9.58,0.70,1325,1319,1328,1313
40836,1602,-1848,16056,555.48,-55.07,52.41,347.00,323.08,1545.28,-41.08,-8.63,-1075.75,-11.33,-3.20,-1057.10,4.50,-10.22,0.66,1325,1318,1329,1313
40842,-580,1308,15501,625.97,-63.58,21.81,347.00,323.08,1545.28,-40.74,-3.66,-1075.55,-11.33,-3.20,-1057.10,4.12,-12.70,0.45,1325,1318,1331,1311
40863,331,10,15879,682.37,-24.47,25.54,347.00,327.94,1541.38,-42.11,7.40,-1072.52,-11.26,-3.16,-1057.10,4.98,-16.24,1.78,1327,1319,1332,1307
40869,-1557,882,16604,782.14,5.32,-28.73,347.00,327.94,1541.38,-40.87,12.58,-1072.63,-11.26,-3.16,-1057.10,3.86,-18.39,1.24,1325,1319,1334,1306
40877,1555,49,15689,729.99,20.75,12.50,351.73,329.55,1539.44,-42.06,17.27,-1072.38,-11.26,-3.16,-1057.10,4.74,-19.71,0.99,1326,1318,1336,1305
40883,-11,-574,17723,670.14,20.75,-10.38,351.73,329.55,1539.44,-41.63,20.29,-1072.24,-11.26,-3.16,-1057.10,4.28,-19.87,0.75,1325,1319,1336,1305
40890,1378,1747,18260,404.10,8.25,24.74,354.89,337.65,1539.44,-42.60,24.06,-1071.96,-11.26,-3.16,-1057.10,4.94,-20.41,0.61,1326,1318,1337,1305
40896,-25,248,13550,215.75,-52.67,48.68,354.89,337.65,1539.44,-42.25,24.41,-1071.29,-11.26,-3.16,-1057.10,4.52,-18.55,0.83,1325,1318,1335,1306
40918,226,853,15248,38.84,-150.31,62.52,354.89,340.89,1537.49,-45.30,28.74,-1067.61,-11.17,-3.12,-1057.10,6.65,-15.40,2.71,1328,1317,1330,1306
40925,1181,-1212,15059,66.77,-230.12,81.67,354.89,340.89,1537.49,-47.52,27.90,-1066.94,-11.17,-3.12,-1057.10,8.02,-13.13,2.67,1329,1316,1328,1308
40931,1045,-2800,16630,64.11,-270.82,39.11,354.89,340.89,1537.49,-49.45,27.07,-1066.64,-11.17,-3.12,-1057.10,9.06,-11.31,2.43,1329,1315,1327,1310
40938,229,-518,15974,60.66,-241.56,82.74,354.89,340.89,1537.49,-50.98,26.07,-1065.88,-11.17,-3.12,-1057.10,9.61,-9.44,2.51,1330,1315,1326,1311
40944,-2265,-640,16653,69.70,-329.35,29.00,354.89,340.89,1537.49,-51.92,25.94,-1065.68,-11.17,-3.12,-1057.10,9.74,-8.60,2.22,1330,1315,1325,1312
40951,931,436,14824,163.88,-304.87,60.39,359.62,337.65,1535.54,-55.37,26.56,-1064.99,-11.17,-3.12,-1057.10,11.74,-8.36,2.29,1331,1313,1325,1312
40973,-251,161,15156,220.27,-327.49,26.34,359.62,345.75,1531.65,-58.83,28.94,-1063.97,-10.99,-3.08,-1057.10,11.80,-8.23,1.74,1323,1305,1317,1305
40979,1867,1098,15090,281.73,-344.78,11.71,359.62,345.75,1531.65,-62.16,31.07,-1063.89,-10.99,-3.08,-1057.10,13.63,-9.34,1.48,1324,1303,1318,1304
40986,-396,107,15614,322.70,-402.51,5.05,364.35,348.99,1521.91,-63.80,32.62,-1063.77,-10.99,-3.08,-1057.10,13.84,-9.81,1.25,1324,1303,1319,1304
40992,2824,-2215,15703,328.02,-435.76,-29.53,364.35,348.99,1521.91,-67.25,33.68,-1063.94,-10.99,-3.08,-1057.10,15.58,-9.93,0.86,1325,1301,1319,1304
40999,-593,-519,13954,312.32,-508.39,3.19,365.93,350.61,1521.91,-69.81,34.91,-1063.90,-10.99,-3.08,-1057.10,16.33,-10.11,0.65,1325,1300,1320,1304
41006,1234,1426,14875,409.96,-555.74,-34.58,365.93,350.61,1521.91,-73.99,38.50,-1064.18,-10.99,-3.08,-1057.10,18.41,-12.20,0.25,1327,1298,1322,1303
41027,278,-356,15988,348.50,-537.65,-31.66,365.93,353.85,1521.91,-83.48,42.20,-1064.74,-10.50,-3.05,-1057.10,21.52,-12.13,-0.67,1328,1295,1322,1304
41033,518,-328,19690,360.21,-592.19,-59.06,365.93,353.85,1521.91,-86.51,43.40,-1065.10,-10.50,-3.05,-1057.10,22.29,-12.23,-0.98,1329,1295,1323,1304
41040,2249,-58,14686,325.89,-538.18,-39.11,365.93,353.85,1519.96,-91.43,44.92,-1065.41,-10.50,-3.05,-1057.10,24.26,-12.48,-1.22,1330,1293,1323,1304
41047,-1547,243,9127,342.12,-565.59,-80.08,365.93,353.85,1519.96,-93.69,46.96,-1066.04,-10.50,-3.05,-1057.10,24.20,-13.22,-1.67,1330,1293,1324,1304
41054,1942,886,14277,343.98,-492.96,-80.87,365.93,353.85,1516.07,-98.52,49.59,-1066.69,-10.50,-3.05,-1057.10,25.95,-14.25,-2.10,1331,1291,1325,1303
41060,-1990,1715,12863,379.63,-420.33,-80.08,365.93,353.85,1516.07,-99.92,52.37,-1067.34,-10.50,-3.05,-1057.10,25.12,-15.42,-2.48,1330,1291,1326,1302
41067,2446,738,15461,355.42,-448.00,-105.35,367.51,353.85,1516.07,-104.40,54.71,-1068.16,-10.50,-3.05,-1057.10,26.58,-16.00,-2.94,1331,1290,1327,1302
41089,774,-327,15696,222.94,-366.06,-85.40,370.66,353.85,1516.07,-110.23,55.86,-1069.86,-9.74,-3.01,-1057.10,24.81,-13.06,-3.64,1329,1291,1325,1305
41096,237,560,14923,175.32,-289.44,-118.12,372.24,360.32,1510.22,-110.88,56.78,-1070.72,-9.74,-3.01,-1057.10,23.51,-12.93,-4.01,1327,1291,1325,1306
41102,2154,-789,13546,66.51,-219.48,-68.64,372.24,360.32,1510.22,-112.76,56.13,-1071.08,-9.74,-3.01,-1057.10,23.55,-11.71,-3.99,1327,1291,1324,1306
41109,302,-233,15239,56.66,-241.03,-107.74,373.82,361.94,1492.70,-113.41,55.64,-1071.79,-9.74,-3.01,-1057.10,22.48,-10.68,-4.21,1326,1292,1324,1307
41115,2799,2785,18114,49.75,-157.23,-87.26,373.82,361.94,1492.70,-114.96,57.11,-1072.48,-9.74,-3.01,-1057.10,22.43,-11.36,-4.44,1326,1292,1325,1307
41122,-653,-995,15424,25.01,-106.68,-74.22,373.82,361.94,1492.70,-114.64,56.42,-1072.92,-9.74,-3.01,-1057.10,20.79,-10.24,-4.42,1325,1293,1324,1308
41144,1054,889,14270,-61.72,-25.54,-66.51,386.44,360.32,1492.70,-110.83,54.72,-1073.76,-8.32,-2.97,-1057.10,14.20,-7.50,-4.00,1320,1298,1321,1310
41150,950,457,17516,-138.60,96.30,-28.47,386.44,360.32,1492.70,-109.32,53.03,-1073.73,-8.32,-2.97,-1057.10,12.79,-6.12,-3.73,1319,1300,1320,1311
41157,2351,309,12142,-269.49,42.83,-96.57,386.44,363.56,1492.70,-110.29,50.70,-1074.28,-8.32,-2.97,-1057.10,13.45,-4.40,-3.92,1320,1299,1319,1312
41163,699,593,10260,-382.02,129.56,-36.98,386.44,363.56,1492.70,-108.20,48.21,-1074.29,-8.32,-2.97,-1057.10,11.68,-2.72,-3.69,1319,1301,1317,1313
41170,985,-321,13931,-397.98,163.08,-84.60,386.44,365.18,1492.70,-106.64,44.11,-1074.62,-8.32,-2.97,-1057.10,10.51,-0.02,-3.72,1318,1301,1315,1315
41177,-709,695,16880,-502.54,205.91,-53.74,386.44,365.18,1492.70,-104.12,40.92,-1074.86,-8.32,-2.97,-1057.10,8.72,1.76,-3.70,1316,1303,1314,1317
41198,376,442,14089,-567.18,234.37,-39.37,386.44,365.18,1492.70,-95.04,27.70,-1075.16,-6.60,-2.93,-1057.10,2.63,9.49,-3.27,1311,1307,1307,1321
41204,3416,-206,14572,-662.15,182.50,-66.77,386.44,365.18,1492.70,-95.07,23.23,-1075.47,-6.60,-2.93,-1057.10,3.64,11.32,-3.38,1312,1306,1305,1323
41211,-208,1199,14690,-709.77,233.58,7.18,386.44,365.18,1492.70,-92.12,18.79,-1075.38,-6.60,-2.93,-1057.10,2.35,12.70,-3.14,1311,1307,1304,1324
41218,-286,-965,12360,-742.76,265.77,-41.24,386.44,365.18,1492.70,-89.62,13.29,-1075.49,-6.60,-2.93,-1057.10,1.39,15.06,-3.11,1310,1308,1302,1325
41225,-357,-81,14454,-706.32,259.38,17.56,386.44,363.56,1498.54,-86.43,7.89,-1075.25,-6.60,-2.93,-1057.10,0.12,16.84,-2.80,1309,1309,1301,1327
41231,1957,-1346,18520,-658.96,262.04,17.29,386.44,363.56,1498.54,-85.23,2.62,-1074.97,-6.60,-2.93,-1057.10,0.38,18.67,-2.50,1310,1309,1299,1328
41252,176,-361,13511,-589.53,233.58,-12.24,386.44,360.32,1498.54,-76.50,-12.68,-1074.77,-4.25,-2.89,-1057.10,-2.64,22.65,-2.18,1309,1313,1297,1331
41259,1316,2066,15052,-544.83,196.33,2.93,386.44,360.32,1498.54,-75.50,-14.84,-1074.82,-4.25,-2.89,-1057.10,-2.00,21.65,-2.21,1309,1312,1297,1331
41266,1032,-1258,15280,-533.93,132.22,-53.74,384.86,358.70,1498.54,-74.71,-19.91,-1075.01,-4.25,-2.89,-1057.10,-1.15,22.78,-2.35,1310,1311,1297,1332
41272,-3106,3240,14792,-445.87,171.06,-12.24,384.86,358.70,1498.54,-72.70,-21.86,-1075.15,-4.25,-2.89,-1057.10,-1.51,21.72,-2.43,1309,1312,1298,1331
41279,488,-1458,15172,-432.57,173.99,-72.09,380.13,353.85,1500.49,-71.08,-26.15,-1075.50,-4.25,-2.89,-1057.10,-1.42,22.35,-2.67,1309,1311,1297,1332
41285,1845,-1770,12818,-426.72,58.53,-52.94,380.13,353.85,1500.49,-71.44,-29.77,-1075.73,-4.25,-2.89,-1057.10,0.03,22.73,-2.79,1310,1310,1297,1332
41307,2857,401,18128,-316.58,282.53,-73.96,376.97,353.85,1500.49,-69.33,-34.67,-1077.44,-1.30,-2.92,-1057.10,1.91,18.35,-3.94,1311,1308,1301,1330
41314,1838,-2521,15876,-183.56,603.10,-114.13,376.97,345.75,1504.38,-65.66,-37.20,-1078.27,-1.30,-2.92,-1057.10,-0.05,18.25,-4.37,1309,1309,1302,1330
41320,-1337,3573,12884,-102.42,569.58,-66.24,376.97,345.75,1504.38,-61.58,-36.69,-1078.86,-1.30,-2.92,-1057.10,-2.25,16.10,-4.60,1307,1311,1304,1328
41327,372,-479,15491,-84.07,589.26,-103.49,376.97,345.75,1510.22,-56.04,-37.47,-1079.38,-1.30,-2.92,-1057.10,-5.20,14.99,-4.72,1305,1313,1305,1328
41333,-1148,2024,14570,25.81,587.40,-79.01,376.97,345.75,1510.22,-51.61,-36.24,-1080.04,-1.30,-2.92,-1057.10,-7.14,12.66,-4.97,1303,1314,1306,1326
41340,948,-927,16586,69.97,538.98,-110.67,373.82,339.27,1519.96,-48.67,-36.80,-1080.65,-1.30,-2.92,-1057.10,-7.56,11.86,-5.14,1303,1314,1307,1325
41362,1059,-961,13796,157.76,424.32,-111.20,372.24,329.55,1519.96,-42.78,-36.22,-1082.72,2.61,-2.95,-1057.10,-6.49,8.07,-5.83,1302,1312,1310,1322
41368,209,246,18362,305.14,321.37,-109.87,372.24,329.55,1519.96,-40.52,-33.12,-1083.22,2.61,-2.95,-1057.10,-6.76,5.16,-5.88,1302,1312,1312,1320
41375,847,-1113,15048,350.90,267.89,-148.45,364.35,321.46,1521.91,-39.46,-31.75,-1084.10,2.61,-2.95,-1057.10,-5.90,3.88,-6.17,1302,1311,1313,1319
41381,-765,4525,12521,565.59,249.27,-118.92,364.35,321.46,1521.91,-37.69,-26.98,-1084.91,2.61,-2.95,-1057.10,-5.91,0.13,-6.43,1302,1311,1316,1316
41389,2233,-2743,16630,494.55,222.40,-150.04,359.62,321.46,1519.96,-37.00,-24.51,-1085.92,2.61,-2.95,-1057.10,-4.90,-1.40,-6.77,1302,1310,1318,1316
41395,3428,1342,18714,622.52,410.75,-132.48,359.62,321.46,1519.96,-35.60,-20.09,-1086.76,2.61,-2.95,-1057.10,-4.79,-4.32,-7.01,1302,1310,1320,1313
41415,3470,-780,16875,782.67,749.15,-173.99,359.62,321.46,1519.96,-23.90,-4.33,-1090.43,6.92,-3.03,-1057.10,-10.08,-14.41,-8.53,1298,1314,1330,1308
41422,2765,-3046,19146,868.33,912.49,-218.94,359.62,321.46,1519.96,-19.06,0.14,-1091.71,6.92,-3.03,-1057.10,-12.13,-16.07,-8.96,1296,1315,1332,1307
41428,-763,2474,14724,1073.71,923.13,-197.40,358.04,321.46,1519.96,-12.16,9.16,-1092.98,6.92,-3.03,-1057.10,-15.33,-20.85,-9.26,1293,1317,1336,1303
41436,1250,2783,15723,1019.70,857.42,-249.54,358.04,321.46,1519.96,-7.44,16.69,-1094.41,6.92,-3.03,-1057.10,-16.73,-24.21,-9.74,1292,1318,1339,1301
41443,1012,7716,18916,523.02,803.15,-172.66,358.04,321.46,1519.96,-2.09,21.76,-1095.47,6.92,-3.03,-1057.10,-18.28,-25.06,-9.82,1291,1319,1339,1301
41449,2393,1695,10546,-31.13,626.24,-83.00,358.04,321.46,1519.96,0.65,22.01,-1095.82,6.92,-3.03,-1057.10,-18.00,-22.51,-9.45,1291,1319,1337,1302
41456,805,-283,17681,-246.08,456.51,-1.60,358.04,321.46,1519.96,2.80,19.36,-1095.56,6.92,-3.03,-1057.10,-17.01,-17.68,-8.56,1293,1319,1333,1305
41477,81,339,15145,-253.26,345.04,-2.93,358.04,324.70,1518.01,6.70,11.78,-1094.37,11.91,-3.08,-1057.10,-12.44,-5.13,-5.91,1298,1317,1321,1313
41484,1344,-1615,18008,-95.24,137.54,-27.67,358.04,324.70,1518.01,6.72,10.23,-1094.42,11.91,-3.08,-1057.10,-10.79,-3.50,-5.76,1300,1316,1320,1314
41491,-983,1455,16933,5.05,103.75,-2.39,358.04,352.23,1514.12,7.75,11.57,-1093.92,11.91,-3.08,-1057.10,-9.96,-4.27,-5.19,1301,1316,1320,1313
41497,1291,259,11168,68.90,52.94,-42.57,358.04,352.23,1514.12,6.85,11.84,-1094.05,11.91,-3.08,-1057.10,-7.96,-4.17,-5.20,1302,1315,1320,1313
41504,-298,1354,11820,17.29,-36.45,-21.55,354.89,365.18,1512.17,6.19,13.30,-1093.90,11.91,-3.08,-1057.10,-6.22,-4.96,-4.97,1304,1313,1320,1312
41510,1505,-2404,14806,-10.38,-146.58,-56.66,354.89,365.18,1512.17,4.51,12.20,-1094.19,11.91,-3.08,-1057.10,-4.04,-3.73,-5.13,1305,1312,1319,1313
41532,582,-317,14085,29.26,-311.52,-50.01,354.89,366.80,1510.22,-5.44,10.30,-1094.70,16.90,-3.08,-1057.10,6.38,-1.38,-5.26,1313,1303,1318,1315
41538,-2620,2597,18425,253.80,-513.97,-61.45,354.89,366.80,1510.22,-7.73,12.72,-1095.01,16.90,-3.08,-1057.10,7.69,-3.29,-5.40,1314,1302,1319,1314
41545,1150,-1240,15313,175.32,-578.09,-78.75,348.58,366.80,1502.43,-12.68,12.90,-1095.48,16.90,-3.08,-1057.10,10.88,-3.23,-5.65,1316,1300,1319,1314
41551,-912,2449,13166,280.13,-621.98,-73.69,348.58,366.80,1502.43,-16.19,15.85,-1095.91,16.90,-3.08,-1057.10,12.68,-5.35,-5.85,1318,1298,1321,1313
41559,2822,-2423,13432,208.84,-729.99,-91.52,342.27,366.80,1500.49,-22.35,16.35,-1096.57,16.90,-3.08,-1057.10,16.23,-5.31,-6.19,1320,1295,1321,1313
41565,-181,1007,13312,291.31,-748.62,-79.81,342.27,366.80,1500.49,-26.91,19.43,-1096.85,16.90,-3.08,-1057.10,18.30,-7.32,-6.22,1322,1294,1323,1312
41586,1000,-267,14118,306.20,-797.83,-97.10,340.69,366.80,1502.43,-47.73,23.51,-1098.81,21.90,-3.06,-1057.10,29.77,-8.61,-7.18,1330,1284,1325,1311
41592,6447,-1307,20261,275.34,-459.17,-82.20,340.69,366.80,1502.43,-51.76,24.84,-1099.34,21.90,-3.06,-1057.10,30.22,-8.96,-7.32,1330,1284,1325,1311
41600,3176,1718,19365,399.05,38.04,-127.70,339.12,371.66,1502.43,-52.79,28.23,-1100.20,21.90,-3.06,-1057.10,27.98,-10.80,-7.67,1328,1285,1327,1310
41606,3893,-1540,17681,399.85,271.89,-184.89,339.12,371.66,1502.43,-52.10,30.07,-1101.23,21.90,-3.06,-1057.10,25.08,-11.35,-8.15,1325,1287,1327,1310
41613,-1991,1550,12010,495.88,343.45,-163.34,339.12,371.66,1502.43,-48.32,34.21,-1102.29,21.90,-3.06,-1057.10,19.85,-13.52,-8.57,1321,1291,1329,1309
41619,2292,-90,15995,498.01,359.94,-180.10,339.12,371.66,1502.43,-47.14,36.88,-1103.25,21.90,-3.06,-1057.10,17.49,-14.44,-8.92,1319,1292,1330,1308
41640,657,-4,14294,497.48,360.21,-147.38,339.12,366.80,1498.54,-41.09,43.72,-1105.32,24.54,-3.01,-1057.10,8.81,-15.89,-9.16,1312,1299,1332,1307
41647,1360,2346,16171,288.38,355.42,-94.44,339.12,366.80,1498.54,-39.67,46.47,-1105.74,24.54,-3.01,-1057.10,7.59,-16.74,-9.07,1311,1300,1332,1307
41654,2862,741,15809,136.74,326.42,-23.94,335.96,366.80,1498.54,-38.76,47.27,-1105.72,24.54,-3.01,-1057.10,6.90,-15.84,-8.59,1311,1300,1331,1307
41660,-750,2785,12198,-17.03,272.42,30.59,335.96,366.80,1498.54,-36.57,48.29,-1105.42,24.54,-3.01,-1057.10,5.29,-15.41,-8.02,1310,1302,1330,1307
41667,2090,-1139,14006,-155.10,309.40,64.38,335.96,366.80,1498.54,-35.39,46.17,-1104.76,24.54,-3.01,-1057.10,4.66,-12.46,-7.20,1310,1303,1328,1308
41673,-244,1340,15679,-94.18,380.96,21.28,335.96,366.80,1498.54,-32.10,46.34,-1104.13,24.54,-3.01,-1057.10,2.43,-11.76,-6.52,1309,1306,1326,1308
41695,1192,-482,12841,-156.16,442.68,77.68,334.38,366.80,1496.59,-25.44,39.65,-1101.61,25.47,-2.95,-1057.10,-1.05,-3.80,-4.10,1308,1310,1318,1313
41701,-1149,1370,11734,-22.35,566.92,83.27,334.38,366.80,1496.59,-20.89,40.12,-1100.84,25.47,-2.95,-1057.10,-3.68,-4.33,-3.66,1307,1312,1319,1312
41708,109,179,14317,-128.49,592.99,59.59,332.81,363.56,1500.49,-17.13,37.86,-1099.93,25.47,-2.95,-1057.10,-5.27,-2.70,-3.18,1306,1314,1317,1313
41714,3180,-171,11632,-25.01,624.64,62.52,332.81,363.56,1500.49,-14.46,37.38,-1099.34,25.47,-2.95,-1057.10,-6.05,-2.59,-2.96,1305,1315,1317,1313
41721,1815,648,15470,-113.33,641.14,32.46,328.08,371.66,1496.59,-11.33,36.38,-1098.82,25.47,-2.95,-1057.10,-6.94,-2.13,-2.86,1305,1316,1316,1313
41729,-849,-1744,18086,-262.57,614.54,104.55,328.08,371.66,1496.59,-7.34,33.51,-1097.93,25.47,-2.95,-1057.10,-8.62,-0.23,-2.44,1304,1317,1314,1314
41749,227,678,13736,-91.78,645.13,46.29,324.92,371.66,1492.70,2.34,30.78,-1095.34,26.55,-2.92,-1057.10,-11.07,0.21,-1.39,1303,1320,1313,1314
41755,402,-731,13757,-125.57,615.07,55.07,324.92,371.66,1492.70,5.56,28.92,-1094.75,26.55,-2.92,-1057.10,-11.80,1.12,-1.33,1302,1320,1313,1314
41762,2230,963,15437,-104.82,542.97,30.59,321.77,371.66,1492.70,7.98,28.23,-1094.32,26.55,-2.92,-1057.10,-11.65,0.95,-1.45,1302,1320,1313,1314
41768,1176,-429,16998,-243.42,484.18,50.81,321.77,371.66,1492.70,9.98,26.01,-1093.80,26.55,-2.92,-1057.10,-11.47,2.10,-1.42,1302,1320,1312,1315
41776,-818,1350,15580,-287.85,498.54,101.09,315.46,371.66,1500.49,13.74,25.28,-1092.50,26.55,-2.92,-1057.10,-12.50,1.88,-0.83,1302,1321,1312,1314
41782,-562,2633,17507,-332.54,571.70,58.26,315.46,371.66,1500.49,17.06,24.43,-1091.86,26.55,-2.92,-1057.10,-13.33,1.88,-0.76,1302,1322,1312,1314
41804,574,-336,12223,-512.38,378.30,110.94,313.88,363.56,1500.49,21.87,10.61,-1088.83,25.98,-2.88,-1057.10,-10.95,10.86,0.21,1305,1322,1305,1322
41810,5478,-372,14978,-521.42,254.06,70.23,313.88,363.56,1500.49,22.21,7.21,-1088.34,25.98,-2.88,-1057.10,-9.80,11.95,0.09,1306,1321,1304,1323
41818,-1179,-974,16160,-525.68,280.66,116.26,312.30,365.18,1502.43,24.43,2.13,-1087.33,25.98,-2.88,-1057.10,-10.07,14.03,0.33,1306,1321,1302,1324
41824,-231,1123,16090,-419.80,204.05,58.00,312.30,365.18,1502.43,24.83,0.32,-1086.65,25.98,-2.88,-1057.10,-9.07,13.57,0.36,1307,1321,1303,1324
41831,380,-358,14972,-532.60,155.36,100.56,309.15,365.18,1502.43,24.72,-4.05,-1085.77,25.98,-2.88,-1057.10,-7.71,15.02,0.50,1308,1320,1301,1325
41837,-2224,1756,16346,-442.15,100.29,69.17,309.15,365.18,1502.43,26.17,-5.87,-1085.18,25.98,-2.88,-1057.10,-7.85,14.58,0.47,1308,1320,1302,1324
41859,911,452,14767,-590.59,-44.16,93.11,305.99,365.18,1502.43,21.05,-17.93,-1082.67,25.81,-2.84,-1057.10,-0.37,18.30,0.86,1314,1314,1299,1327
41866,-545,-361,10573,-711.90,-167.07,130.09,301.26,361.94,1502.43,19.98,-24.32,-1081.31,25.81,-2.84,-1057.10,0.60,20.92,1.36,1315,1314,1296,1328
41872,2322,454,10061,-679.98,-225.33,88.06,301.26,361.94,1502.43,17.32,-28.39,-1080.66,25.81,-2.84,-1057.10,2.67,21.75,1.33,1316,1312,1296,1329
41879,-64,-75,12863,-714.56,-252.46,131.95,296.53,361.94,1504.38,14.22,-33.17,-1079.30,25.81,-2.84,-1057.10,4.84,22.82,1.80,1318,1311,1294,1330
41885,1438,1781,17968,-615.07,-317.38,58.79,296.53,361.94,1504.38,11.38,-36.11,-1078.78,25.81,-2.84,-1057.10,6.61,22.71,1.64,1320,1310,1295,1330
41892,4663,244,19827,-739.57,-201.39,131.69,296.53,361.94,1504.38,8.61,-41.13,-1077.75,25.81,-2.84,-1057.10,8.08,23.97,1.84,1321,1309,1294,1330
41899,3190,701,23776,-741.96,336.00,74.76,296.53,361.94,1504.38,9.54,-45.29,-1077.32,25.81,-2.84,-1057.10,6.61,24.80,1.65,1320,1310,1293,1331
