7792,622,-554,15694,-37,176,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7812,666,-572,15682,-38,172,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7832,634,-580,15680,-34,175,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7853,634,-580,15694,-34,176,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7873,638,-574,15702,-30,176,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7894,638,-574,15714,-32,176,-78,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7913,610,-588,15702,-33,179,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7933,606,-586,15678,-38,173,-81,-0.04,-0.04,-2.30,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7953,616,-564,15698,-34,176,-80,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7973,612,-556,15698,-34,175,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
7993,640,-578,15702,-36,175,-80,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8013,634,-566,15788,-37,182,-85,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8034,630,-578,15698,-34,181,-87,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8054,612,-556,15716,-36,177,-87,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8074,630,-586,15698,-35,169,-83,-0.04,-0.04,-2.32,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8094,630,-578,15698,-38,172,-78,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8114,628,-578,15692,-35,171,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8134,604,-592,15678,-38,178,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8154,614,-576,15704,-38,176,-83,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8174,630,-568,15704,-37,179,-81,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8194,630,-568,15704,-35,175,-81,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8214,630,-556,15682,-36,177,-82,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8235,628,-568,15696,-37,182,-78,-0.04,-0.04,-2.30,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8254,616,-580,15676,-38,175,-79,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
8274,610,-608,15676,-34,175,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8294,622,-586,15674,-36,173,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8314,622,-582,15736,-39,181,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8334,620,-556,15674,-38,177,-81,-0.04,-0.04,-2.30,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8354,616,-562,15672,-33,173,-80,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.57,
8375,616,-604,15680,-32,175,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
8395,616,-584,15698,-37,174,-84,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8415,616,-558,15700,-34,177,-79,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
8435,634,-562,15766,-37,174,-82,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
8455,632,-598,15698,-37,176,-85,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8475,582,-582,15694,-39,173,-86,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8495,588,-578,15710,-34,175,-86,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8515,618,-566,15710,-37,175,-84,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8536,622,-578,15712,-37,174,-80,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8556,624,-572,15694,-36,172,-82,-0.04,-0.04,-2.30,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8577,622,-592,15660,-39,169,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8596,630,-584,15728,-34,170,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8616,636,-570,15704,-36,176,-77,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8636,626,-556,15720,-37,172,-78,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8656,624,-584,15696,-36,170,-78,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8676,638,-574,15696,-38,173,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8696,656,-574,15696,-32,174,-78,-0.04,-0.04,-2.32,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8716,656,-574,15734,-31,177,-81,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8776,620,-564,15706,-33,174,-84,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8796,620,-582,15694,-33,175,-84,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8816,626,-580,15702,-33,175,-83,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8836,638,-592,15698,-37,173,-83,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8897,616,-608,15702,-36,173,-82,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8918,620,-592,15702,-36,183,-83,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8937,620,-586,15698,-33,178,-80,-0.04,-0.04,-2.31,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
8957,638,-580,15720,-36,176,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8977,620,-586,15690,-34,173,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
8997,650,-572,15690,-34,173,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9017,644,-572,15698,-34,173,-78,-0.04,-0.04,-2.32,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9037,638,-542,15718,-33,176,-79,-0.04,-0.03,-2.31,-0.04,-0.03,-2.31,-0.02,0.02,-0.58,
9058,630,-574,15702,-34,181,-79,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
9078,638,-560,15722,-33,178,-81,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
9098,632,-560,15746,-45,175,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9118,638,-560,15746,-45,178,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9138,638,-556,15668,-45,178,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9198,602,-582,15694,-28,177,-85,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9218,584,-578,15704,-23,176,-84,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9238,584,-546,15778,-26,176,-84,-0.04,-0.03,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9259,602,-548,15704,-33,176,-80,-0.04,-0.03,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9318,638,-546,15714,-50,176,-82,-0.04,-0.03,-2.32,-0.04,-0.03,-2.31,-0.02,0.02,-0.58,
9338,618,-562,15714,-39,180,-78,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
9358,618,-560,15694,-28,176,-82,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
9378,626,-586,15798,-27,170,-85,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9399,630,-576,15696,-27,170,-85,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9419,658,-544,15696,-46,175,-83,-0.04,-0.03,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9439,622,-540,15698,-47,184,-83,-0.04,-0.03,-2.31,-0.04,-0.03,-2.31,-0.02,0.02,-0.58,
9459,628,-554,15696,-54,178,-79,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
9479,622,-564,15646,-61,170,-80,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
9499,610,-590,15652,-65,173,-81,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9519,630,-590,15700,-54,175,-73,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9539,642,-568,15688,-50,173,-74,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9560,648,-558,15662,-54,177,-76,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9580,636,-568,15688,-55,181,-81,-0.04,-0.04,-2.30,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9601,612,-568,15676,-59,177,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9620,622,-568,15694,-59,177,-82,-0.04,-0.04,-2.30,-0.04,-0.04,-2.30,-0.02,0.02,-0.58,
9640,630,-568,15714,-60,169,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9660,618,-598,15730,-60,179,-78,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9680,622,-608,15712,-54,179,-78,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9720,632,-574,15698,-40,179,-77,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9740,632,-554,15716,-40,179,-79,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9760,626,-576,15700,-42,172,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9780,624,-568,15658,-46,174,-82,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9800,600,-602,15658,-54,172,-83,-0.04,-0.04,-2.31,-0.04,-0.04,-2.31,-0.02,0.02,-0.58,
9820,604,-610,15696,-47,178,-84,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
9840,648,-604,15654,-39,178,-76,-0.04,-0.04,-2.32,-0.04,-0.04,-2.32,-0.02,0.02,-0.58,
9860,1522,-610,16024,108,171,20,-0.09,-0.04,-2.38,-0.09,-0.04,-2.37,-0.05,0.02,-0.59,
9880,1100,-740,16002,190,42,220,-0.07,-0.05,-2.37,-0.07,-0.04,-2.37,-0.04,0.02,-0.59,
9901,828,-966,16002,186,-119,343,-0.05,-0.06,-2.36,-0.06,-0.05,-2.36,-0.03,0.03,-0.59,
9921,964,-532,15632,73,97,608,-0.06,-0.03,-2.34,-0.06,-0.04,-2.35,-0.03,0.02,-0.59,
9942,828,-40,15972,-60,483,731,-0.05,-0.00,-2.31,-0.05,-0.02,-2.32,-0.03,0.01,-0.58,
9961,414,-344,16034,-473,567,825,-0.03,-0.02,-2.28,-0.03,-0.03,-2.29,-0.01,0.01,-0.57,
9981,526,-456,17032,-559,556,972,-0.03,-0.03,-2.29,-0.03,-0.03,-2.28,-0.01,0.01,-0.57,
10001,-424,-288,16954,-1009,797,1030,0.03,-0.02,-2.22,0.01,-0.02,-2.23,0.00,0.01,-0.56,
10021,238,838,15968,-1961,1664,975,-0.01,0.05,-2.17,0.00,0.03,-2.18,-0.00,-0.02,-0.54,
10041,238,-430,18776,-2834,1987,714,-0.01,-0.02,-2.25,-0.02,-0.01,-2.23,-0.01,0.01,-0.56,
10061,586,-430,21470,-3032,2508,815,-0.03,-0.02,-2.28,-0.01,-0.04,-2.26,-0.01,0.02,-0.57,
10082,1034,-1162,20326,-4801,3613,1131,-0.05,-0.06,-2.38,-0.02,-0.10,-2.35,-0.01,0.05,-0.59,
10102,226,-1674,18926,-6632,3218,1070,-0.01,-0.09,-2.38,-0.00,-0.13,-2.37,-0.00,0.06,-0.59,
10122,-1034,-2390,20280,-6696,2615,750,0.05,-0.12,-2.33,0.04,-0.14,-2.34,0.02,0.07,-0.58,
10142,-1848,-3548,20280,-6442,2016,439,0.09,-0.17,-2.29,0.08,-0.18,-2.30,0.04,0.09,-0.57,
10162,-1848,-3822,20210,-5982,1999,266,0.09,-0.19,-2.30,0.10,-0.21,-2.30,0.05,0.11,-0.57,
10182,316,-3754,19776,-5807,451,-802,-0.02,-0.19,-2.49,0.01,-0.22,-2.45,-0.00,0.11,-0.61,
10202,-138,-4478,19166,-6004,478,-1262,0.01,-0.23,-2.55,0.01,-0.25,-2.54,0.00,0.13,-0.63,
10222,316,-4478,19166,-6004,491,-1437,-0.02,-0.23,-2.47,-0.01,-0.26,-2.48,-0.01,0.13,-0.62,
10242,148,-7122,19392,-5687,786,-1434,-0.01,-0.35,-2.64,-0.01,-0.36,-2.60,-0.01,0.18,-0.65,
10262,400,-7430,19166,-4793,887,-1065,-0.02,-0.37,-2.70,-0.02,-0.39,-2.68,-0.01,0.19,-0.67,
10283,148,-7360,18842,-3901,786,-859,-0.01,-0.37,-2.69,-0.01,-0.40,-2.70,-0.00,0.20,-0.67,
10302,-196,-7674,18988,-2799,608,-760,0.01,-0.38,-2.65,0.01,-0.40,-2.66,0.00,0.20,-0.67,
10322,-596,-7876,18448,-1823,526,-783,0.03,-0.40,-2.50,0.03,-0.40,-2.56,0.01,0.20,-0.64,
10342,-446,-7876,18448,138,-13,-881,0.02,-0.40,-2.48,0.03,-0.40,-2.50,0.01,0.20,-0.62,
10362,86,-6760,18408,1643,-103,-892,-0.00,-0.35,-2.42,0.01,-0.36,-2.45,0.00,0.18,-0.61,
10382,36,-6808,17892,2649,-663,-1095,-0.00,-0.36,-2.43,-0.01,-0.35,-2.44,-0.00,0.17,-0.61,
10402,-354,-6512,18274,2961,-621,-1271,0.02,-0.34,-2.36,0.01,-0.33,-2.39,0.00,0.16,-0.60,
10423,-384,-6328,17640,3297,-363,-1457,0.02,-0.34,-2.32,0.02,-0.32,-2.35,0.01,0.16,-0.59,
10443,758,-5080,16988,4104,-385,-1469,-0.04,-0.29,-2.34,-0.03,-0.28,-2.34,-0.02,0.14,-0.59,
10463,860,-4312,17008,4320,-42,-1179,-0.05,-0.25,-2.31,-0.05,-0.24,-2.33,-0.03,0.12,-0.58,
10483,832,-4542,17242,4239,590,-752,-0.05,-0.26,-2.31,-0.05,-0.23,-2.32,-0.03,0.12,-0.58,
10503,274,-4344,17054,3768,1289,-401,-0.02,-0.25,-2.26,-0.01,-0.23,-2.28,-0.01,0.11,-0.57,
10523,666,-3536,16040,3465,1583,-110,-0.04,-0.22,-2.26,-0.03,-0.20,-2.26,-0.02,0.10,-0.56,
10543,364,-2636,16006,3237,2221,523,-0.02,-0.16,-2.21,-0.02,-0.15,-2.22,-0.01,0.07,-0.55,
10563,318,-2696,15854,3235,2579,936,-0.02,-0.17,-2.19,-0.01,-0.15,-2.19,-0.01,0.07,-0.55,
10584,-666,-2652,15134,3408,2647,1174,0.04,-0.17,-2.13,0.05,-0.15,-2.14,0.02,0.08,-0.53,
10604,-862,-2808,14848,4014,2603,1410,0.06,-0.19,-2.11,0.07,-0.16,-2.10,0.03,0.08,-0.52,
10625,-610,-2808,14584,4679,2392,1699,0.04,-0.19,-2.14,0.06,-0.16,-2.12,0.03,0.08,-0.53,
10644,54,-1304,14640,5494,2136,2560,-0.00,-0.09,-2.15,0.01,-0.08,-2.13,0.00,0.04,-0.53,
10664,-228,-1210,14584,5848,2045,3314,0.02,-0.08,-2.14,0.02,-0.06,-2.12,0.01,0.03,-0.53,
10684,-484,-1216,14514,6141,1880,3837,0.03,-0.08,-2.15,0.04,-0.05,-2.12,0.02,0.03,-0.53,
10704,-1040,-1398,14182,6570,1560,4133,0.07,-0.10,-2.13,0.07,-0.06,-2.11,0.04,0.03,-0.53,
10724,-1620,-1398,14036,6884,993,4161,0.11,-0.10,-2.10,0.10,-0.06,-2.09,0.05,0.03,-0.52,
10744,-1620,-494,13774,7209,488,4126,0.12,-0.04,-2.10,0.11,-0.02,-2.08,0.05,0.01,-0.52,
10764,-1354,938,13774,7166,337,4060,0.10,0.07,-2.07,0.10,0.08,-2.06,0.05,-0.04,-0.51,
10784,-1262,1092,13768,7023,-118,3671,0.09,0.08,-2.11,0.09,0.11,-2.07,0.04,-0.06,-0.52,
10804,-1114,650,13048,6428,-264,3038,0.09,0.05,-2.15,0.08,0.09,-2.11,0.04,-0.04,-0.53,
10824,-910,30,11970,6616,-759,2492,0.08,0.00,-2.21,0.07,0.05,-2.17,0.03,-0.02,-0.54,
10844,-336,788,11856,7264,-1384,2159,0.03,0.07,-2.26,0.03,0.09,-2.23,0.01,-0.04,-0.56,
10864,-180,1592,12326,7328,-1501,2110,0.01,0.13,-2.22,0.01,0.15,-2.22,0.00,-0.08,-0.55,
10884,-58,1860,12452,7264,-2011,1852,0.00,0.15,-2.22,-0.01,0.18,-2.21,-0.00,-0.09,-0.55,
10904,-68,3946,14862,6494,-2296,2248,0.00,0.26,-2.20,-0.01,0.29,-2.20,-0.01,-0.14,-0.55,
10925,-16,2512,13658,3702,-4604,2585,0.00,0.18,-2.26,-0.02,0.23,-2.22,-0.01,-0.11,-0.56,
10945,-16,2778,12860,2852,-5548,2585,0.00,0.21,-2.27,-0.04,0.23,-2.25,-0.02,-0.12,-0.56,
10966,-16,2778,12164,2605,-6055,2044,0.00,0.22,-2.26,-0.03,0.23,-2.25,-0.02,-0.12,-0.56,
10985,566,2778,11924,2648,-6075,1869,-0.05,0.23,-2.28,-0.06,0.24,-2.27,-0.03,-0.12,-0.57,
11005,1816,3276,12244,2638,-6253,1033,-0.15,0.26,-2.30,-0.13,0.27,-2.28,-0.07,-0.13,-0.57,
11025,1564,3746,12448,2589,-6127,523,-0.12,0.29,-2.28,-0.15,0.30,-2.28,-0.08,-0.15,-0.57,
11085,2348,3844,12608,1221,-4935,520,-0.18,0.30,-2.31,-0.20,0.29,-2.31,-0.10,-0.15,-0.58,
11106,2158,3746,12758,159,-4408,590,-0.17,0.29,-2.28,-0.19,0.28,-2.28,-0.10,-0.14,-0.57,
11126,2436,3470,12674,-667,-3836,602,-0.19,0.27,-2.27,-0.20,0.27,-2.27,-0.10,-0.13,-0.57,
11146,2596,3470,12442,-1064,-3412,532,-0.21,0.27,-2.28,-0.22,0.27,-2.27,-0.11,-0.13,-0.57,
11206,2964,3840,13860,-1819,-2426,350,-0.21,0.27,-2.27,-0.23,0.26,-2.27,-0.11,-0.13,-0.57,
11226,2840,4042,13604,-2599,-2839,341,-0.21,0.29,-2.22,-0.22,0.27,-2.24,-0.11,-0.14,-0.56,
11246,3012,3660,13156,-3234,-3587,340,-0.23,0.27,-2.24,-0.24,0.26,-2.23,-0.12,-0.13,-0.56,
11266,3924,3660,13000,-3234,-3542,328,-0.29,0.27,-2.28,-0.29,0.25,-2.27,-0.15,-0.13,-0.57,
11326,3922,2554,13794,-3255,-3610,182,-0.28,0.18,-2.33,-0.29,0.17,-2.32,-0.15,-0.08,-0.58,
11346,3746,1634,13436,-3255,-3588,-92,-0.27,0.12,-2.36,-0.29,0.12,-2.35,-0.15,-0.06,-0.59,
11366,4114,1160,13542,-3027,-3311,-423,-0.29,0.09,-2.37,-0.31,0.09,-2.37,-0.16,-0.04,-0.59,
11386,4936,1168,13908,-2873,-2769,-506,-0.34,0.08,-2.43,-0.34,0.07,-2.42,-0.18,-0.04,-0.61,
11406,5396,1142,13772,-2635,-2151,-801,-0.37,0.08,-2.42,-0.37,0.07,-2.43,-0.19,-0.03,-0.61,
11426,5430,808,13414,-2315,-1289,-924,-0.38,0.06,-2.46,-0.39,0.04,-2.46,-0.20,-0.02,-0.62,
11447,5470,836,13702,-2143,-831,-1114,-0.38,0.06,-2.45,-0.38,0.05,-2.46,-0.19,-0.02,-0.61,
11467,5152,1164,13760,-1703,249,-1259,-0.36,0.08,-2.35,-0.37,0.07,-2.40,-0.18,-0.04,-0.60,
11487,5108,1476,14346,-1280,814,-1265,-0.34,0.10,-2.29,-0.34,0.09,-2.33,-0.17,-0.04,-0.58,
11507,5234,1434,15084,-1104,1519,-1493,-0.33,0.09,-2.27,-0.33,0.09,-2.29,-0.17,-0.04,-0.57,
11527,5334,1302,15078,-1092,2062,-1571,-0.34,0.09,-2.27,-0.33,0.08,-2.29,-0.17,-0.04,-0.57,
11547,4694,2016,15360,-1097,2533,-1643,-0.30,0.13,-2.19,-0.30,0.12,-2.23,-0.15,-0.06,-0.56,
11567,3682,3542,16210,-1292,2873,-1606,-0.22,0.22,-2.04,-0.24,0.20,-2.10,-0.12,-0.10,-0.52,
