97530,-21.44,-7.96,-1107.83,17.29,-4.82,-17.85,
97541,-22.46,-8.82,-1107.80,16.59,-3.32,-18.17,
97551,-20.31,-7.60,-1108.22,5.19,-10.81,-19.82,
97591,-21.05,-8.66,-1108.90,15.38,-5.24,-17.03,
97600,-22.03,-9.81,-1108.90,16.39,-2.19,-18.24,
97610,-20.89,-8.13,-1109.10,8.78,-12.29,-18.97,
97620,-21.51,-9.19,-1108.96,15.08,-2.59,-17.98,
97631,-22.31,-10.57,-1109.15,15.79,-1.28,-19.12,
97640,-22.00,-8.89,-1109.55,11.88,-12.20,-19.94,
97650,-22.21,-8.24,-1109.30,13.69,-8.71,-17.59,
97660,-23.12,-9.42,-1109.21,16.31,-2.14,-18.15,
97700,-24.21,-8.46,-1109.33,16.68,-8.46,-19.59,
97711,-21.79,-9.57,-1109.63,4.47,-2.38,-19.58,
97721,-22.67,-8.70,-1109.84,16.13,-9.38,-19.31,
97731,-23.77,-9.51,-1109.98,17.03,-3.41,-19.08,
97740,-21.08,-10.12,-1109.91,3.41,-4.03,-18.34,
97751,-21.45,-8.67,-1109.88,14.19,-11.45,-18.47,
97761,-22.49,-9.63,-1110.18,16.64,-2.86,-19.64,
97771,-20.16,-8.90,-1110.35,4.36,-8.89,-19.25,
97780,-20.84,-7.61,-1110.68,15.00,-11.03,-19.82,
97790,-21.60.44,-8.25,-1110.84,16.72,-6.82,-18.41,
97820,-21.12,-9.86,-1110.86,15.20,-0.53,-18.79,
97830,-19.79,-8.25,-1111.07,8.00,-12.07,-19.46,
97841,-21.02,-8.16,-1111.37,17.10,-6.75,-19.84,
97851,-19.44,-10.15,-1111.45,7.08,0.79,-19.07,
97861,-19.32,-8.39,-1111.60,12.17,-12.57,-19.34,
97871,-20.33,-9.36,-1111.58,16.05,-2.87,-18.71,
97882,-18.82,-8.19,-1111.21,7.04,-10.50,-17.48,
97892,-19.54,-7.22,-1111.11,14.94,-9.96,-18.39,
97901,-20.25,-8.60,-1111.18,15.03,-1.54,-18.97,
97911,-20.57,-7.71,-1110.87,13.67,-9.64,-17.63,
97922,-21.31,-6.82,-1110.79,15.26,-9.74,-18.41,
97932,-22.15,-8.06,-1110.93,15.76,-2.11,-19.20,
97941,-22.97,-8.60,-1110.45,15.77,-4.49,-16.99,
97951,-21.30,-8.15,-1109.55,6.84,-7.98,-15.38,
97961,-22.40,-8.71,-1109.79,16.67,-4.42,-19.40,
97972,-22.64,-7.48,-1109.52,13.69,-10.81,-17.57,
97981,-22.48,-9.26,-1109.48,12.31,-0.05,-18.35,
97991,-23.34,-10.53,-1109.62,15.95,-1.66,-19.01,
98032,-22.01,-9.80,-1109.65,17.19,-7.25,-18.93,
98042,-21.59,-11.73,-1109.55,11.27,0.82,-18.16,
98053,-21.79,-10.10,-1109.72,13.43,-11.87,-19.13,
98063,-22.08,-11.98,-1109.78,13.79,0.68,-18.80,
98073,-20.71,-10.33,-1110.00,7.99,-11.92,-19.35,
98082,-21.95,-10.38,-1110.21,17.30,-5.95,-19.35,
98093,-19.48,-11.51,-1110.21,3.94,-2.00,-18.59,
98103,-20.76,-11.71,-1110.25,17.27,-5.26,-18.77,
98113,-21.82,-11.59,-1110.27,16.63,-6.35,-18.71,
98123,-19.52,-12.29,-1110.09,4.53,-3.43,-17.94,
98132,-20.63,-12.87,-1110.19,16.65,-3.74,-18.96,
98143,-20.54,-11.13,-1110.43,12.46,-12.10,-19.51,
98153,-21.09,-12.66,-1110.39,14.74,-0.48,-18.49,
98162,-21.46,-13.15,-1109.63,14.19,-4.00,-15.87,
98172,-22.49,-12.26,-1109.79,16.60,-8.99,-19.12,
98183,-23.31,-13.06,-1109.61,16.02,-2.95,-17.56,
98192,-21.08,-13.28,-1109.21,5.00,-4.93,-16.72,
98202,-22.26,-13.51,-1109.31,17.11,-4.89,-18.46,
98212,-23.36,-13.39,-1109.52,17.01,-6.14,-18.89,
98223,-22.27,-12.77,-1108.58,9.18,-7.95,-14.74,
98233,-23.44,-13.48,-1108.61,17.07,-3.20,-18.12,
98242,-22.78,-11.65,-1108.57,10.55,-12.34,-17.91,
98252,-22.79,-13.52,-1108.62,12.91,0.85,-18.20,
98263,-23.66,-12.79,-1108.67,16.05,-8.33,-18.19,
98273,-24.69,-11.93,-1108.92,16.77,-8.94,-18.98,
98283,-22.90,-13.77,-1109.01,6.83,0.79,-18.37,
98292,-23.60,-12.47,-1109.14,15.63,-10.36,-18.57,
98302,-24.33,-13.82,-1109.21,15.82,-0.94,-18.36,
98313,-24.85,-12.59,-1109.01,15.15,-10.12,-17.41,
98323,-25.62,-14.00,-1109.08,16.17,-0.67,-18.34,
98333,-24.53,-12.23,-1109.25,9.48,-12.08,-18.71,
98342,-25.12,-13.87,-1109.33,15.44,0.10,-18.41,
98353,-23.58,-12.19,-1109.66,7.82,-11.73,-19.33,
98363,-24.32,-13.45,-1109.75,15.86,-1.28,-18.51,
98373,-22.10,-12.44,-1109.74,5.20,-9.36,-18.14,
98383,-23.33,-13.05,-1109.83,17.79,-3.64,-18.53,
98394,-20.73,-12.76,-1109.62,4.03,-6.78,-17.41,
98404,-22.01,-13.04,-1109.72,17.81,-4.79,-18.56,
98413,-20.21,-11.50,-1109.80,6.76,-11.37,-18.48,
98453,-21.48,-13.83,-1109.76,17.45,-4.35,-18.55,
98463,-22.53,-13.70,-1109.51,17.25,-6.11,-17.27,
98473,-23.38,-14.85,-1109.45,16.68,-1.47,-17.93,
98484,-23.71,-13.44,-1109.48,14.89,-10.63,-18.26,
98493,-24.83,-13.80,-1109.24,17.80,-4.40,-17.27,
98503,-23.98,-12.66,-1108.47,10.82,-9.80,-15.34,
98513,-25.04,-12.35,-1108.48,17.62,-6.92,-18.05,
98524,-23.05,-13.59,-1107.90,6.67,-1.33,-15.90,
98534,-24.37,-13.51,-1108.12,18.09,-5.96,-18.90,
98544,-24.45,-12.79,-1107.18,13.77,-8.32,-14.74,
98554,-25.73,-13.38,-1107.29,18.14,-3.65,-18.39,
98565,-23.81,-11.88,-1107.28,6.65,-11.16,-17.98,
98575,-24.91,-12.98,-1107.44,17.39,-1.90,-18.63,
98585,-23.94,-11.22,-1107.29,10.02,-12.18,-17.47,
98595,-24.72,-12.64,-1107.26,16.26,-0.84,-17.92,
98605,-23.56,-10.96,-1107.09,9.29,-11.93,-17.41,
98615,-24.30,-12.33,-1107.06,16.05,-1.06,-17.88,
98625,-23.70,-10.58,-1107.12,11.28,-12.22,-18.23,
98635,-24.71,-11.58,-1107.17,17.02,-2.46,-18.16,
98644,-22.67,-11.31,-1106.47,6.11,-6.95,-15.47,
98655,-23.89,-11.80,-1106.65,17.68,-4.18,-18.55,
98665,-22.05,-12.71,-1105.74,6.70,-2.61,-14.65,
98675,-23.28,-13.02,-1105.75,17.62,-4.67,-17.85,
98685,-23.45,-11.60,-1105.39,13.94,-10.94,-16.48,
98696,-24.42,-12.42,-1105.19,16.84,-2.97,-17.02,
98706,-24.52,-10.82,-1105.15,13.85,-11.66,-17.61,
98715,-24.30,-12.84,-1105.22,12.67,1.28,-17.96,
98725,-25.33,-12.30,-1105.16,17.23,-7.75,-17.52,
98736,-24.52,-14.18,-1104.80,10.64,0.99,-16.42,
98746,-25.21,-13.09,-1104.84,16.00,-9.55,-17.83,
98755,-24.91,-15.00,-1104.72,12.50,1.19,-17.25,
98765,-25.99,-14.17,-1104.79,17.47,-8.47,-17.91,
98776,-26.04,-16.08,-1104.89,13.88,1.33,-18.03,
98786,-26.67,-14.79,-1105.05,16.01,-9.99,-18.27,
98796,-25.17,-16.68,-1104.84,8.32,1.36,-16.95,
98806,-25.81,-15.45,-1104.90,15.93,-9.73,-17.90,
98817,-23.48,-16.96,-1104.92,5.18,0.07,-17.75,
98827,-24.47,-16.02,-1105.18,16.93,-8.61,-18.65,
98837,-22.02,-17.15,-1105.04,4.56,-1.22,-17.43,
98846,-23.29,-17.35,-1105.17,17.78,-4.46,-18.34,
98856,-21.07,-16.50,-1104.78,5.21,-8.23,-16.48,
98866,-22.24,-16.50,-1104.98,17.28,-5.26,-18.58,
98876,-21.71,-14.91,-1104.50,11.25,-11.06,-16.15,
98886,-22.89,-15.82,-1104.73,17.37,-2.17,-18.66,
98896,-21.98,-13.89,-1104.91,9.94,-12.39,-18.50,
98907,-22.55,-15.56,-1104.94,15.24,0.43,-17.97,
98947,-21.33,-15.79,-1104.68,4.06,-3.18,-17.06,
98957,-22.53,-16.43,-1104.86,17.43,-3.03,-18.48,
98967,-20.38,-15.21,-1104.61,5.36,-9.72,-16.96,
98977,-21.39,-16.44,-1104.71,16.58,-0.97,-18.21,
98988,-22.58,-16.18,-1104.64,17.41,-6.23,-17.58,
98998,-20.35,-14.97,-1104.35,4.91,-9.71,-16.77,
99008,-21.53,-15.66,-1104.37,17.00,-2.96,-17.88,
99018,-20.88,-13.76,-1104.32,10.52,-12.32,-17.63,
99068,-21.16,-16.58,-1104.68,9.89,1.54,-15.71,
99079,-20.22,-14.82,-1104.45,9.76,-11.30,-17.01,
99088,-20.92,-16.23,-1103.97,15.63,-0.00,-16.05,
99098,-21.53,-15.30,-1103.47,15.56,-8.67,-15.91,
99108,-22.60,-15.79,-1103.70,17.35,-3.66,-18.51,
99119,-23.48,-17.27,-1103.93,16.76,0.01,-18.54,
99129,-24.18,-15.93,-1104.13,16.26,-10.05,-18.47,
99138,-25.13,-15.71,-1104.04,17.28,-6.15,-17.43,
99179,-24.07,-17.26,-1103.23,4.69,-2.38,-15.94,
99188,-24.85,-16.22,-1102.93,16.64,-8.77,-16.57,
99198,-23.78,-14.49,-1102.67,10.00,-11.41,-16.65,
99209,-24.07,-16.37,-1102.78,14.82,1.46,-17.93,
99219,-25.31,-16.51,-1102.97,18.28,-4.59,-18.29,
99229,-23.41,-14.93,-1103.07,7.07,-10.85,-17.94,
99239,-23.34,-17.05,-1102.92,13.45,2.41,-17.06,
99250,-22.12,-15.16,-1103.11,9.22,-11.87,-18.30,
99290,-22.22,-16.79,-1102.96,17.54,-7.24,-17.45,
99300,-23.30,-15.94,-1102.90,17.48,-8.11,-17.36,
99310,-21.39,-17.88,-1102.95,6.71,1.88,-17.77,
99320,-21.92,-16.72,-1103.15,15.34,-9.11,-18.33,
99330,-21.77,-18.71,-1102.88,12.96,2.20,-16.64,
99340,-22.75,-18.21,-1102.92,17.03,-6.62,-17.75,
99350,-24.14,-18.48,-1102.99,18.68,-3.86,-17.84,
99360,-21.46,-17.78,-1102.92,4.03,-7.36,-17.36,
99371,-22.70,-18.07,-1102.79,17.96,-3.86,-17.11,
99381,-22.23,-20.12,-1102.54,11.85,2.61,-16.68,
99390,-23.24,-20.34,-1102.66,17.24,-3.77,-17.96,
99400,-23.84,-19.19,-1102.29,15.83,-8.73,-16.23,
99410,-22.43,-17.47,-1102.38,8.63,-10.98,-17.65,
99421,-22.42,-19.74,-1102.08,13.54,3.31,-16.24,
99430,-22.97,-21.50,-1102.16,15.55,1.77,-17.58,
99440,-23.96,-21.27,-1102.21,17.23,-5.23,-17.50,
99450,-22.68,-19.23,-1102.27,9.12,-11.81,-17.54,
99461,-21.61,-17.87,-1101.56,9.71,-9.67,-14.92,
99471,-21.15,-20.13,-1101.07,11.77,3.33,-15.61,
99501,-24.27,-19.92,-1100.99,18.61,-2.55,-16.57,
99511,-25.03,-21.57,-1101.20,16.59,1.40,-17.92,
99521,-25.97,-20.81,-1101.30,17.32,-7.15,-17.54,
99530,-23.87,-22.39,-1101.23,6.41,1.26,-16.94,
99540,-24.21,-21.08,-1101.37,14.99,-9.03,-17.68,
99551,-24.98,-20.26,-1100.89,16.62,-7.41,-15.45,
99561,-24.89,-22.41,-1100.69,13.58,3.27,-16.57,
99570,-25.68,-20.92,-1100.83,16.79,-9.68,-17.80,
99580,-23.65,-22.64,-1100.91,6.65,1.76,-17.59,
99591,-24.73,-21.81,-1101.11,17.66,-7.24,-18.04,
99600,-25.90,-22.30,-1101.16,18.12,-2.55,-17.50,
99610,-23.37,-23.53,-1101.19,4.84,0.22,-17.45,
99620,-24.16,-22.73,-1101.40,16.57,-7.03,-18.13,
99631,-21.36,-23.05,-1101.18,3.60,-3.06,-16.59,
99641,-22.16,-22.17,-1100.98,16.34,-7.34,-16.63,
99651,-23.34,-23.14,-1101.04,17.81,-0.76,-17.54,
99661,-21.00,-22.30,-1100.68,5.18,-7.23,-16.01,
99671,-22.39,-22.91,-1100.65,18.40,-2.05,-17.15,
99681,-23.45,-22.00,-1100.59,17.42,-7.50,-17.08,
99691,-23.28,-20.27,-1100.61,13.08,-10.62,-17.33,
99701,-24.17,-21.51,-1100.44,16.92,-0.05,-16.64,
99712,-24.80,-20.33,-1099.74,15.91,-8.66,-14.53,
99722,-24.64,-21.21,-1097.97,13.11,-1.37,-10.53,
99731,-25.79,-22.35,-1097.54,17.90,-0.26,-15.15,
99741,-25.43,-20.31,-1097.00,12.54,-11.68,-14.70,
99751,-25.65,-18.99,-1096.49,14.60,-9.39,-14.72,
99762,-26.45,-18.18,-1096.29,16.89,-7.68,-15.97,
99772,-25.69,-20.45,-1096.28,11.38,3.42,-16.62,
99781,-24.64,-18.54,-1096.08,10.17,-11.50,-15.94,
99791,-22.34,-18.92,-1095.67,5.49,-3.42,-15.16,
99802,-23.77,-19.08,-1095.53,18.78,-4.14,-16.07,
99812,-24.38,-17.56,-1095.56,15.94,-10.26,-16.66,
99822,-23.53,-19.88,-1095.65,10.74,3.51,-16.89,
99831,-24.15,-18.38,-1095.87,15.99,-10.07,-17.40,
99842,-24.83,-19.77,-1095.82,16.27,0.23,-16.40,
99852,-21.61,-20.71,-1095.66,2.16,-1.20,-16.02,
99862,-22.20,-19.97,-1095.80,15.60,-7.21,-17.08,
99871,-22.50,-21.49,-1095.57,14.63,0.94,-15.78,
99881,-23.39,-21.27,-1095.32,16.82,-5.20,-15.63,
